CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
11.326.746/0001-06;2018-07-01;1;2018-07-31;1;;;;;;;;;;;;;1;;;356713722.19;277716044.67;17450;15914.9595799427;0.000284;;-0.002605;-0.002605;;
11.326.746/0001-06;2018-08-01;1;2018-08-31;1;;;;;;;;;;;;;1;;;357543583.99;278959031.97;17450;15986.1909438395;0.00029;;0.004476;0.004476;;
11.326.746/0001-06;2018-09-01;1;2018-09-30;1;;;;;;;;;;;;;1;;;357942417.08;279406981.24;17450;16011.8613891117;0.000108;;0.001606;0.001606;;
11.326.746/0001-06;2018-10-01;1;2018-10-31;1;;;;;;;;;;;;;1;;;357789491.08;280049277.41;17450;16048.6691925501;0.000108;;0.002299;0.002299;;
11.326.746/0001-06;2018-11-01;1;2018-11-30;1;;;;;;;;;;;;;1;;;358040502.18;280748911.03;17450;16088.7628097421;0.000107;;0.002498;0.002498;;
11.326.746/0001-06;2018-12-01;1;2018-12-31;1;;;;;;;;;;;;;1;;;392774335.04;315954904.67;17450;18106.2982618911;0.000237;;0.1254;0.1254;;
11.602.654/0001-01;2018-01-01;2;2018-01-31;2449;;;;;;;;;;;;;;;;263988938.97;261538396.93;167000;1566.09818520958;0.000281;0;0.007106;0.000264;0.006842;0
11.602.654/0001-01;2018-02-01;1;2018-02-28;2485;2477;6;0;0;0;0;0;0;0;0;0;2;0;0;0;263899205.81;261561429.4;167000;1566.23610419162;0.000284;0;0.006854;8.8E-05;0.006766;0
11.602.654/0001-01;2018-03-01;1;2018-03-31;2507;2499;6;0;0;0;0;0;0;0;0;0;2;0;0;0;263980340.47;261652426;167000;1566.78099401198;0.000285;0;0.007168;0.000348;0.00682;0
11.602.654/0001-01;2018-04-01;1;2018-04-30;2525;2517;6;0;0;0;0;0;0;0;0;0;2;0;0;0;263989225.88;261754552.99;167000;1567.39253287425;0.000283;0;0.007299;0.00039;0.006909;0
11.602.654/0001-01;2018-05-01;1;2018-05-31;2513;2505;6;0;0;0;0;0;0;0;0;0;2;0;0;0;263998994.97;261845271.71;167000;1567.93575874252;0.000321;0;0.007202;0.000347;0.006855;0
11.602.654/0001-01;2018-06-01;1;2018-06-30;2531;2522;6;0;0;0;0;0;0;0;0;0;2;1;0;0;264509281.41;261936410.27;167000;1568.48149862275;0.000265;0;0.007177;0.000348;0.006829;0
11.602.654/0001-01;2018-07-01;2;2018-07-31;2550;2541;6;0;0;0;0;0;0;0;0;0;2;1;0;0;264619419.73;261987309.52;167000;1568.7862845509;0.000284;0;0.007543;0.000194;0.007349;0
11.602.654/0001-01;2018-08-01;1;2018-08-31;2574;2565;6;0;0;0;0;0;0;0;0;0;2;1;0;0;264504353.03;262124791.46;167000;1569.6095297006;0.000285;0;0.007216;0.000525;0.006691;0
11.602.654/0001-01;2018-09-01;2;2018-09-30;2588;2578;7;0;0;0;0;0;0;0;0;0;2;1;0;0;264592951.63;262217943.22;167000;1570.16732467066;0.000284;0;0.007323;0.000355;0.006968;0
11.602.654/0001-01;2018-10-01;1;2018-10-31;2609;2597;8;0;0;0;0;0;0;0;0;0;3;1;0;0;264711455.08;262280635.03;167000;1570.54272473054;0.000284;0;0.007423;0.000239;0.007184;0
11.602.654/0001-01;2018-11-01;1;2018-11-30;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264775716.14;262294795.38;167000;1570.62751724551;0.000287;0;0.007448;5.4E-05;0.007394;0
11.602.654/0001-01;2018-12-01;1;2018-12-31;2636;2624;8;0;0;0;0;0;0;0;0;0;3;1;0;0;302895114.21;300068982.75;167000;1796.82025598802;0.000246;0;0.151453;0.144014;0.007439;0
11.664.201/0001-00;2018-01-01;1;2018-01-31;6533;6515;14;;;;;;;;;;2;2;;;236305968.8;234292280.76;2241799;104.510832933729;0.000925;2.1E-05;0.011762;0.005029;0.006733;0
11.664.201/0001-00;2018-02-01;2;2018-02-28;7103;7086;14;;;;;;;;;;2;1;;;236340635.44;234542949.57;2241799;104.622648850321;0.0007456;1.94E-05;0.594433;0.001069;0.593364;0
11.664.201/0001-00;2018-03-01;1;2018-03-29;7225;7208;14;;;;;;;;;;2;1;;;237652783.53;233550300.48;2241799;104.179857551904;0.000851;1.94E-05;0.002364;-0.004232;0.006596;0
11.664.201/0001-00;2018-04-01;1;2018-04-30;7599;7583;12;;;;;;;;;;3;1;;;240279788.83;230624565.68;2241799;102.874774089916;0.0008618;1.97E-05;-0.005423;-0.012527;0.007104;0
11.664.201/0001-00;2018-05-01;1;2018-05-30;7840;7825;11;;;;;;;;;;3;1;;;237015874.02;224570528.93;2241799;100.174247972276;0.0008818;2.02E-05;-0.019056;-0.026251;0.007195;0
11.664.201/0001-00;2018-06-01;1;2018-06-29;7930;7916;10;;;;;;;;;;2;2;;;234991740.89;222329855.46;2241799;99.1747500378045;0.0008764;2.04E-05;-0.00189;-0.009978;0.008088;0
11.664.201/0001-00;2018-07-01;1;2018-07-31;8087;8073;10;;;;;;;;;;2;2;;;237625651.6;224746578.02;2241799;100.252778246399;0.0009243;2.02E-05;0.019543;0.01087;0.008673;0
11.664.201/0001-00;2018-08-01;1;2018-08-31;8418;8402;12;;;;;;;;;;3;1;;;237030096.14;223744345.83;2241799;99.8057122114873;0.0009673;2.03E-05;0.005318;-0.004459;0.009777;0
11.664.201/0001-00;2018-09-01;1;2018-09-28;8728;8714;11;;;;;;;;;;2;1;;;238013755.12;224572681.42;2241799;100.175208134182;0.000808;2.02E-05;0.013523;0.003702;0.009821;0
11.664.201/0001-00;2018-10-01;1;2018-10-31;9193;9181;10;;;;;;;;;;2;;;;242579586.2;228721418.66;2241799;102.02583668741;0.000932;2E-05;0.029955;0.018474;0.011481;0
11.664.201/0001-00;2018-11-01;1;2018-11-30;9856;9843;10;;;;;;;;;;2;1;;;242378969.36;228833842.62;2241799;102.075985679358;0.000874;2E-05;0.010589;0.000492;0.010097;0
11.664.201/0001-00;2018-12-01;1;2018-12-31;10636;10622;11;;;;;;;;;;2;1;;;243518754.01;227917848.27;2241799;101.667387785435;0.000887;1.99E-05;0.005893;-0.004003;0.009896;0
11.701.400/0001-40;2018-01-01;1;2018-01-31;7;;;;;;;;;;;;;;;;29076694.39;28958988.23;13300000;2.17736753609023;0.000578;0.000408;0.00178;0.00178;0;0
11.701.400/0001-40;2018-02-01;1;2018-02-28;7;;;;;;;;;;;;;;;;29087228.64;28975650.2;13300000;2.17862031578947;0.000578;0.000407;0.000575;0.000575;0;0
11.701.400/0001-40;2018-03-01;1;2018-03-29;7;4;1;;;;;;2;;;;;;;;29108732.42;28995838.36;13300000;2.18013822255639;0.000578;0.000407;0.000697;0.000697;0;0
11.701.400/0001-40;2018-04-01;1;2018-04-30;7;;;;;;;;;;;;;;;;29152658.53;29037816.13;13300000;2.18329444586466;0.000577;0.000407;0.001448;0.001448;0;0
11.701.400/0001-40;2018-05-01;1;2018-05-30;7;;;;;;;;;;;;;;;;29181971.46;29067191.96;13300000;2.18550315488722;0.000576;0.000406;0.001012;0.001012;0;0
11.701.400/0001-40;2018-06-01;1;2018-06-29;7;4;1;;;;;;2;;;;;;;;29212469.02;28926226.56;13300000;2.17490425263158;0.000579;0.000408;-0.00485;-0.00485;0;0
11.701.400/0001-40;2018-07-01;1;2018-07-31;7;;;;;;;;;;;;;;;;29235163.99;28961920.44;13300000;2.17758800300752;0.000578;0.000408;0.006655;0.001234;0.005421;0
11.701.400/0001-40;2018-08-01;1;2018-08-31;7;;;;;;;;;;;;;;;;29277392.5;29005544.13;13300000;2.18086797969925;0.000578;0.000407;0.001506;0.001506;0;0
11.701.400/0001-40;2018-09-01;1;2018-09-28;7;4;1;;;;;;2;;;;;;;;29331062.94;29058967.37;13300000;2.18488476466165;0.000346;0.000244;0.001842;0.001842;0;0
11.701.400/0001-40;2018-10-01;1;2018-10-31;7;;;;;;;;;;;;;;;;29370923.8;29097233.55;13300000;2.18776192105263;0.000461;0.000325;0.001317;0.001317;0;0
11.701.400/0001-40;2018-11-01;1;2018-11-30;7;;;;;;;;;;;;;;;;29391115.97;29114898.62;13300000;2.18909012180451;0.00046;0.000324;0.000607;0.000607;0;0
11.701.400/0001-40;2018-12-01;2;2018-12-31;7;4;2;;;;;1;;;;;;;;;29032116.1;28557270.63;13300000;2.14716320526316;0.000469;0.000331;-0.012172;-0.019153;0.006981;0
11.728.688/0001-47;2018-01-01;1;2018-01-31;7392;;;;;;;;;;;;;;;;397508154.99;388322927.69;340100;1141.79043719494;0.0005974;3.05E-05;0.020599;0.012881;0.007718;0
11.728.688/0001-47;2018-02-01;1;2018-02-28;8183;;;;;;;;;;;;;;;;544782442.45;387251256.94;340100;1138.63939117906;0.0004967;2.51E-05;0.00486;-0.00276;0.00762;0
11.728.688/0001-47;2018-03-01;1;2018-03-29;9869;9818;32;;;;;;;;;;6;13;;;935080139.08;924856003.25;788134;1173.47558061193;0.0004816;1.96E-05;0.03562;0.030594;0.005026;0
11.728.688/0001-47;2018-04-01;1;2018-04-30;12123;;;;;;;;;;;;;;;;934538598.82;922047939.58;7881340;116.991265391418;0.0005982;2.64E-05;0.004378;-0.003036;0.007414;0
11.728.688/0001-47;2018-05-01;2;2018-05-30;15010;;;;;;;;;;;;;;;;930744934.54;917547026.17;7881340;116.420180599999;0.0005897;2.64E-05;0.002556;-0.004881;0.007437;0
11.728.688/0001-47;2018-06-01;1;2018-06-29;16300;16247;35;;1;;;;;;;;6;11;;;921323643.97;912198911.69;7881340;115.741601261968;0.000549;2.6E-05;0.000613;-0.005829;0.006442;0
11.728.688/0001-47;2018-07-01;1;2018-07-31;17803;;;;;;;;;;;;;;;;921023164.37;912188336;7881340;115.740259397514;0.000569;2.8E-05;0.006468;-1.2E-05;0.00648;0
11.728.688/0001-47;2018-08-01;1;2018-08-31;20208;;;;;;;;;;;;;;;;922366500.12;913902191.77;7881340;115.957716805772;0.000597;2.9E-05;0.008359;0.001879;0.00648;0
11.728.688/0001-47;2018-09-01;1;2018-09-28;21800;21738;46;;;;;;;;;;6;10;;;994889391.52;914582388.78;7881340;116.044021547097;0.000492;2.4E-05;0.007212;0.000744;0.006468;0
11.728.688/0001-47;2018-10-01;1;2018-10-31;24548;;;;;;;;;;;;;;;;925962670.49;915161911.74;7881340;116.117552565934;0.000575;2.8E-05;0.007097;0.000634;0.006463;0
11.728.688/0001-47;2018-11-01;1;2018-11-30;29295;;;;;;;;;;;;;;;;930726384.97;917999603.86;7881340;116.477604552018;0.000547;2.5E-05;0.00956;0.003101;0.006459;0
11.728.688/0001-47;2018-12-01;1;2018-12-31;35099;35015;68;;;;;;;;;;6;10;;;963682926.46;952284745.57;7881340;120.827771111258;0.000544;2.4E-05;0.043787;0.037348;0.006439;0
11.769.604/0001-13;2018-01-01;1;2018-01-31;1;;;;;;;;;;;;;;;;10014.06;-29043.35;601650;-0.0482728330424665;-0.28569;;-0.356837;-0.356837;;
11.769.604/0001-13;2018-02-01;1;2018-02-28;1;;;;;;;;;;;;;;;;3044.04;-37720.47;601650;-0.0626950386437297;-0.219971;;0.298764;0.298764;;
11.769.604/0001-13;2018-03-01;1;2018-03-31;1;;1;;;;;;;;;;;;;;1436.66;-48716.28;601650;-0.080971129394166;-0.219971;;0.298764;0.298764;;
11.769.604/0001-13;2018-04-01;1;2018-04-30;1;;;;;;;;;;;;;;;;18782.12;-22414.37;602000;-0.0372331727574751;-0.370182;;-0.540167;-0.540167;;
11.769.604/0001-13;2018-05-01;1;2018-05-31;1;;;;;;;;;;;;;;;;5240.77;-26039.65;602000;-0.0432552325581395;-0.318645;;0.161739;0.161739;;
11.769.604/0001-13;2018-06-01;1;2018-06-30;1;;;;;;;;;;;;1;;;;3380062.57;-18104.53;602170;-0.0300654798478835;-0.458305;;-0.304929;-0.304929;;
11.769.604/0001-13;2018-07-01;1;2018-07-31;1;;;;;;;;;;;;1;;;;3376271.49;-29610.27;602170;-0.0491726090638856;-0.28022;;0.635517;0.635517;;
11.769.604/0001-13;2018-08-01;1;2018-08-31;1;;;;;;;;;;;;1;;;;3367933.49;-46553.55;602170;-0.0773096467774881;-0.178233;;0.57221;0.57221;;
11.769.604/0001-13;2018-09-01;1;2018-09-30;1;;;;;;;;;;;;1;;;;3385501.11;-12700;602670;-0.0210728922959497;-0.653339;;-0.436509;-0.436509;;
11.769.604/0001-13;2018-10-01;1;2018-10-31;1;;;;;;;;;;;;1;;;;9516.72;-21372.97;602670;-0.0354638027444538;-0.388219;;0.682911;0.682911;;
11.769.604/0001-13;2018-11-01;1;2018-11-30;1;;;;;;;;;;;;1;;;;1175.57;-30048.72;602670;-0.0498593259993031;-0.276132;;0.405922;0.405922;;
11.769.604/0001-13;2018-12-01;2;2018-12-31;1;;1;;;;;;;;;;;;;;10000.79;1128.36;603170;0.00187071638178291;0;;-1.03752;-1.03752;;
11.839.593/0001-09;2018-01-01;1;2018-01-31;3274;;;;;;;;;;;;;;;;173776770.16;173313744.9;1649319;105.082003481437;0.000262;5.7E-05;0.002775;-0.000433;0.003208;0
11.839.593/0001-09;2018-02-01;1;2018-02-28;3335;;;;;;;;;;;;;;;;173853117.82;173633894.87;1649319;105.276113880941;0.0002142;7.85E-05;0.005041;0.001847;0.003194;0
11.839.593/0001-09;2018-03-01;1;2018-03-29;2937;2924;8;;;;;;;;;;2;3;;;173809677.73;173502028.25;1649319;105.196161718867;0.00025;7.9E-05;0.002421;-0.000759;0.00318;0
11.839.593/0001-09;2018-04-01;1;2018-04-30;2861;;;;;;;;;;;;;;;;173620526.66;173151260.36;1649319;104.983487342352;0.000251;7.9E-05;0.001178;-0.002022;0.0032;0
11.839.593/0001-09;2018-05-01;1;2018-05-30;2795;;;;;;;;;;;;;;;;174869316.44;174332506.91;1669986;104.391597839742;0.0002485;7.81E-05;-0.002349;-0.005638;0.003289;0
11.839.593/0001-09;2018-06-01;1;2018-06-29;2733;2720;8;;;;;;;;;;2;3;;;174622410.19;174396201.08;1669986;104.42973838104;0.0002498;7.8E-05;0.00368;0.000365;0.003315;0
11.839.593/0001-09;2018-07-01;1;2018-07-31;2705;;;;;;;;;;;;;;;;174710335.91;174312599.31;1669986;104.379677021244;0.0002622;7.81E-05;0.002291;-0.000479;0.00277;0
11.839.593/0001-09;2018-08-01;1;2018-08-31;2676;;;;;;;;;;;;;;;;189196640.77;188942973.52;1867464;101.176233394593;0.000259;7.21E-05;-0.02781;-0.03069;0.00288;0
11.839.593/0001-09;2018-09-01;1;2018-09-28;2670;2660;5;;;;;;;;;;2;3;;;189261658.74;188932084.58;1867464;101.170402524493;0.000226;4.1E-05;0.002867;-5.8E-05;0.002925;0
11.839.593/0001-09;2018-10-01;1;2018-10-31;2657;;;;;;;;;;;;;;;;189312458.83;188849424.38;1867464;101.126139181264;0.000262;7E-05;0.002612;-0.000438;0.00305;0
11.839.593/0001-09;2018-11-01;1;2018-11-30;2638;;;;;;;;;;;;;;;;189240866.51;189014942.51;1867464;101.214771749281;0.000238;6.3E-05;0.004302;0.000876;0.003426;0
11.839.593/0001-09;2018-12-01;1;2018-12-31;2653;2643;4;;;;;;;;;;1;5;;;189389970.28;189069283.2;1867464;101.243870403927;0.000238;6.4E-05;0.003899;0.000287;0.003612;0
11.945.604/0001-27;2018-01-01;1;2018-01-31;300;;;;;;;;;;;;;;;;75303267.65;68877873.62;126523;544.390139500328;0.001754;0;0.000962;-0.003496;0.004458;0
11.945.604/0001-27;2018-02-01;1;2018-02-28;315;;;;;;;;;;;;;;;;74583358.79;67132156.09;126523;530.592509583238;0.001464;0;-0.006658;-0.019102;0.012444;0.006243
11.945.604/0001-27;2018-03-01;2;2018-03-29;343;332;;;;;;;5;1;;;;5;;;73062607.01;65565128.4;126523;518.207190787446;0.001705;0;-0.003231;-0.015507;0.012276;0.007835
11.945.604/0001-27;2018-04-01;1;2018-04-30;370;;;;;;;;;;;;;;;;68909884.97;60489830.71;126523;478.093553820254;0.001804;0;-0.03912;-0.057962;0.018842;0.019446
11.945.604/0001-27;2018-05-01;2;2018-05-30;420;;;;;;;;;;;;;;;;65903059.66;58940165.05;126523;465.845459323601;0.001282;0;-0.008185;-0.012823;0.004638;0.012796
11.945.604/0001-27;2018-06-01;2;2018-06-29;429;419;;;;;;;5;1;;;;4;;;64208823.72;56592273.04;126523;447.288422184109;0.001397;0;-0.014385;-0.022631;0.008246;0.017204
11.945.604/0001-27;2018-07-01;2;2018-07-31;430;;;;;;;;;;;;;;;;61912774.18;51528442.75;126523;407.265420121243;0.001611;0;-0.018483;-0.047071;0.028588;0.042409
11.945.604/0001-27;2018-08-01;2;2018-08-31;459;;;;;;;;;;;;;;;;56888588.74;46542572.29;126523;367.858589268354;0.001783;-0.032717;-0.012334;-0.033295;0.020961;0.064042
11.945.604/0001-27;2018-09-01;1;2018-09-28;500;490;;;;;;;5;1;;;;4;;;51983682.32;39144312.99;126523;309.384957596643;0.00212;0;-0.018315;-0.037563;0.019248;0.121394
11.945.604/0001-27;2018-10-01;1;2018-10-31;507;;;;;;;;;;;;;;;;45303392.37;37415067.54;126523;295.717518079717;0.002218;0;0.007138;-0.011188;0.018326;0.032989
11.945.604/0001-27;2018-11-01;1;2018-11-30;534;;;;;;;;;;;;;;;;42101456.41;33783496.3;126523;267.014663737028;0.002457;0;-0.029895;-0.056092;0.026197;0.04097
11.945.604/0001-27;2018-12-01;1;2018-12-31;556;545;;;;;1;;5;1;;;;4;;;37729256.31;29526702.28;126523;233.370235293188;0.002811;0;-0.015416;-0.015855;0.000439;0.110147
12.005.956/0001-65;2018-01-01;1;2018-01-31;22716;;;;;;;;;;;;;;;;2265142848.5;2222099776.46;15524207;143.137731702495;0.001234;0;0.005174;0.000839;0.004335;0
12.005.956/0001-65;2018-02-01;1;2018-02-28;22948;;;;;;;;;;;;;;;;2231604146.71;2188744997.71;15524207;140.98916599798;0.001027;0;-0.009291;-0.01502;0.005729;0
12.005.956/0001-65;2018-03-01;1;2018-03-29;23111;23073;23;1;0;0;5;0;0;0;0;0;2;7;0;0;2228687867.57;2173240102.45;15524207;139.99040997392;0.0012592;0;0.005107;-0.007093;0.0122;0
12.005.956/0001-65;2018-04-01;1;2018-04-30;23568;;;;;;;;;;;;;;;;2212126677.26;2170358623.41;15524207;139.804797978409;0.001247;0;0.004501;-0.001357;0.005858;0
12.005.956/0001-65;2018-05-01;2;2018-05-30;23939;;;;;;;;;;;;;;;;2206372000.83;2168580839.24;15524207;139.690281071362;0.0012273;0;0.00508;-0.000787;0.005867;0
12.005.956/0001-65;2018-06-01;1;2018-06-29;24197;24161;27;1;0;0;1;0;0;0;0;0;2;5;0;0;2278827771.01;2240694076.73;15524207;144.335493383334;0.0010675;0;0.039875;0.033288;0.006587;0
12.005.956/0001-65;2018-07-01;1;2018-07-31;24883;;;;;;;;;;;;;;;;2273361078.79;2239417532.12;15524207;144.253264087499;0.0011155;0;0.005059;-0.000624;0.005683;0
12.005.956/0001-65;2018-08-01;1;2018-08-31;26052;;;;;;;;;;;;;;;;2270010557.55;2237689679;15524207;144.141963515431;0.001134;0;0.004923;-0.000763;0.005686;0
12.005.956/0001-65;2018-09-01;1;2018-09-28;26959;26916;34;1;0;0;1;0;0;0;0;0;2;5;0;0;2290698395.81;2236895812.5;15524207;144.090826185196;0.000897;0;0.005343;-0.000347;0.00569;0
12.005.956/0001-65;2018-10-01;2;2018-10-31;28781;;;;;;;;;;;;;;;;2287409409.06;2235493973.92;15524207;144.000526012053;0.001116;0;0.005067;-0.000625;0.005692;0
12.005.956/0001-65;2018-11-01;1;2018-11-30;31728;;;;;;;;;;;;;;;;2283878327.82;2235450348.65;15524207;143.997715867226;0.001056;0;0.00514;0;0.00514;0
12.005.956/0001-65;2018-12-01;1;2018-12-31;35254;35199;45;1;0;0;0;0;0;0;0;0;2;7;0;0;2282669995.6;2235726955.59;15524207;144.01553364948;0.001012;0;0.005279;0.000139;0.00514;0
12.323.955/0001-69;2018-01-01;1;2018-01-31;2;;;;;;;;;;;;;;;;56275172.85;56106022.13;1024252.27;54.7775423822102;0.000535;0;-0.004889;-0.002734;-0.002155;0
12.323.955/0001-69;2018-02-01;1;2018-02-28;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;56244031.64;55981370.88;1024252.27;54.6558426275199;0.000536;0;-0.004388;-0.002222;-0.002166;0
12.323.955/0001-69;2018-03-01;1;2018-03-31;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;57027941.59;56859039.31;1024252.27;55.5127296032256;0.000528;0;0.013549;0.015678;-0.002129;0
12.323.955/0001-69;2018-04-01;1;2018-04-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47891944.55;47721579.48;1059877;45.0255826666679;0.000629;0;-0.028259;-0.02577;-0.002489;0
12.323.955/0001-69;2018-05-01;1;2018-05-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48029245.65;47961021.65;1066946;44.9516860740843;0.000626;0;0.413078;0.41506;-0.001982;0.583298
12.323.955/0001-69;2018-06-01;2;2018-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47929667.55;47822414.4;1066946;44.821775797463;0.000627;0;-0.005705;-0.00289;-0.002815;0
12.323.955/0001-69;2018-07-01;2;2018-07-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48829728.57;48722731.37;1066946;45.6656019798565;0.000616;0;0.037709;0.018826;0.018883;0
12.323.955/0001-69;2018-08-01;2;2018-08-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48733310.86;48624813.13;1066946;45.5738276632557;0.000617;0;-0.003955;-0.00201;-0.001945;0
12.323.955/0001-69;2018-09-01;2;2018-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48634526.02;48526191.48;1066946;45.4813940724273;0.000618;0;-0.003991;-0.002028;-0.001963;0
12.323.955/0001-69;2018-10-01;1;2018-10-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48535274.33;48416597.34;1066946;45.3786764653506;0.00062;0;-0.004452;-0.002258;-0.002194;0
12.323.955/0001-69;2018-11-01;1;2018-11-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48438489.37;48319995.04;1066946;45.2881355195108;0.000621;0;-0.003925;-0.001995;-0.00193;0
12.323.955/0001-69;2018-12-01;1;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;58613912.53;58520579.2;1066946;54.8486795020554;0.000513;0;0.209395;0.211105;-0.00171;0
12.323.987/0001-64;2018-01-01;1;2018-01-31;1;;;;;;;;;;;;;;;;5592803.75;5577683.75;559142;9.97543334251407;0;0;0.007175;0.003804;0.003371;0
12.323.987/0001-64;2018-02-01;1;2018-02-28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5609241.71;5594121.71;559142;10.0048318852814;0;0;0.006043;0.002947;0.003096;0
12.323.987/0001-64;2018-03-01;1;2018-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5624122.47;5613322.47;559142;10.0391715700126;0;0;0.006241;0.003432;0.002809;0
12.323.987/0001-64;2018-04-01;1;2018-04-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5642419.07;5631619.07;559142;10.0718942057653;0;0;0.006667;0.003259;0.003408;0
12.323.987/0001-64;2018-05-01;1;2018-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5680140.9;5668653.9;559142;10.1381293124108;0;0;0.01333;0.006576;0.006754;0
12.323.987/0001-64;2018-06-01;1;2018-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5698193.34;5686706.34;559142;10.1704152791241;0;0;0.006546;0.003185;0.003361;0
12.323.987/0001-64;2018-07-01;1;2018-07-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5712918.77;5706114.77;559142;10.2051263721917;0;0;0.006204;0.003413;0.002791;0
12.323.987/0001-64;2018-08-01;1;2018-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5733056.25;5726252.25;559142;10.2411413379785;0;0;0.007234;0.003529;0.003705;0
12.323.987/0001-64;2018-09-01;1;2018-09-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5750157.14;5743353.14;559142;10.2717255008567;0;0;0.006147;0.002986;0.003161;0
12.323.987/0001-64;2018-10-01;1;2018-10-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5769081.41;5762277.41;559142;10.3055706958161;0;0;0.006764;0.003295;0.003469;0
12.323.987/0001-64;2018-11-01;1;2018-11-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5807869.65;5801065.65;559142;10.3749416963848;0;0;0.013636;0.006731;0.006905;0
12.323.987/0001-64;2018-12-01;1;2018-12-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5822336.91;5818934.91;559142;10.4069000540113;0;0;0.005746;0.00308;0.002666;0
12.358.507/0001-09;2018-01-01;2;2018-01-31;55;;;;;;;;;;;;;;;;660809215.41;660355367.92;400235;1649.91909233325;0.000109;;0.003115;0.003115;;
12.358.507/0001-09;2018-02-01;2;2018-02-28;55;;;;;;;;;;;;;;;;660669242.91;660228625.49;400235;1649.6024223019;8.9E-05;;0.00314;0.00314;;
12.358.507/0001-09;2018-03-01;2;2018-03-29;55;55;;;;;;;;;;;;;;;688409618.42;687950777.44;400235;1718.86710917336;0.000104;;0.002958;0.002958;;
12.358.507/0001-09;2018-04-01;2;2018-04-30;55;;;;;;;;;;;;;;;;688488669.55;688029816.09;400235;1719.06458977851;0.000104;;0.003458;0.003458;;
12.358.507/0001-09;2018-05-01;2;2018-05-30;55;;;;;;;;;;;;;;;;688544167.32;688090787.8;400235;1719.21692955389;0.000104;;0.003431;0.003431;;
12.358.507/0001-09;2018-06-01;2;2018-06-29;55;55;;;;;;;;;;;;;;;688454608.09;687986907.15;400235;1718.95738041401;0.000104;;0.002465;0.002465;;
12.358.507/0001-09;2018-07-01;2;2018-07-31;55;;;;;;;;;;;;;;;;688680420.24;688198984.03;400235;1719.48726130898;0.000109;;0.002489;0.002489;;
12.358.507/0001-09;2018-08-01;2;2018-08-31;55;;;;;;;;;;;;;;;;688598330.86;688127803.61;400235;1719.30941474384;0.000114;;0.002512;0.002512;;
12.358.507/0001-09;2018-09-01;2;2018-09-28;55;55;;;;;;;;;;;;;;;688992339.56;688535431.31;400235;1720.32788564219;9.4E-05;;0.002482;0.002482;;
12.358.507/0001-09;2018-10-01;1;2018-10-31;55;;;;;;;;;;;;;;;;689575475;689118635.6;400235;1721.78504028883;0.000109;;0.002735;0.002735;;
