TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SRNA3;9,20;;110,74;1,13;0,32;32,08;29,57;1,86;6,97;17,51;10,54;1,71;2,06;-2,45;-0,36;0,48;1,02;0,29;5,17;0,28;0,72;0,15;;;13.109.710,55;8,16;0,08;;5.729.121.115,20
STBP3;11,72;3,38;25,17;4,62;2,21;46,64;31,99;20,77;16,35;16,11;-0,24;-0,07;5,23;44,41;-2,73;1,35;18,36;8,77;19,96;0,48;0,52;0,42;18,58;;54.336.068,19;2,54;0,47;-19,08;10.128.076.724,68
STKF3;0,00;;0,00;0,00;0,00;52,55;42,44;41,50;0,00;2,81;2,81;0,31;0,00;0,00;0,00;1,72;10,84;7,05;6,09;0,65;0,35;0,17;22,63;114,96;;5,70;0,62;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;22,25;;52,23;1,13;0,31;4,25;-3,34;0,83;-12,92;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;19,64;0,43;-0,94;9.475.042.424,17
SULA3;7,43;;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,95;9.475.042.424,17
SULA4;7,63;;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;6,54;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,97;9.475.042.424,17
SUZB3;60,67;1,92;4,64;1,89;0,56;42,65;37,39;38,93;4,84;8,39;3,55;1,39;1,81;3,21;-0,77;2,82;40,79;12,03;9,58;0,29;0,70;0,31;36,49;56,62;261.602.002,81;32,02;13,06;-0,70;79.120.815.702,05
SYNE3;8,65;;-33,66;0,87;0,33;50,09;32,30;-9,25;9,63;14,58;4,94;0,45;3,11;4,07;-0,37;4,01;-2,60;-0,97;2,94;0,38;0,36;0,11;1,23;;4.531.226,55;9,90;-0,26;0,33;1.320.374.449,25
TAEE11;35,50;6,31;10,69;1,84;0,63;68,87;71,85;44,57;6,63;11,18;4,55;1,26;4,76;4,59;-0,80;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;60.572.061,58;19,31;3,32;-0,28;12.229.711.198,50
TAEE3;11,74;6,36;10,60;1,82;0,62;68,87;71,85;44,57;6,58;11,18;4,55;1,26;4,73;4,56;-0,80;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;1.475.073,94;6,44;1,11;-0,28;12.229.711.198,50
TAEE4;11,82;6,32;10,68;1,84;0,63;68,87;71,85;44,57;6,62;11,18;4,55;1,26;4,76;4,59;-0,80;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;3.230.870,94;6,44;1,11;-0,28;12.229.711.198,50
TASA3;13,81;10,11;7,56;1,58;0,81;38,11;17,69;11,80;5,04;6,09;1,04;0,33;0,89;3,59;-1,95;1,62;20,87;10,66;14,49;0,51;0,49;0,90;29,58;;193.967,68;8,75;1,83;-0,12;1.752.830.989,54
TASA4;13,86;10,07;7,59;1,58;0,81;38,11;17,69;11,80;5,06;6,09;1,04;0,33;0,90;3,60;-1,96;1,62;20,87;10,66;14,49;0,51;0,49;0,90;29,58;;4.078.451,61;8,75;1,83;-0,12;1.752.830.989,54
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;2,81;;12,52;0,35;0,13;13,97;8,98;4,08;5,69;20,60;14,91;0,92;0,51;0,39;-0,28;2,97;2,79;1,07;1,99;0,38;0,62;0,26;-5,08;;234.744,35;8,03;0,22;-0,10;206.870.036,30
TECN3;3,82;3,99;5,13;0,71;0,42;55,00;17,30;15,45;4,58;4,28;-0,30;-0,05;0,79;0,83;-1,20;4,30;13,89;8,11;11,06;0,58;0,42;0,52;0,65;;715.257,23;5,36;0,74;0,11;270.861.741,30
TEKA3;50,00;;-0,17;-0,01;0,02;19,20;-34,33;-52,84;-0,26;-5,74;-5,52;;0,09;-0,01;-0,02;0,04;-7,43;-13,24;6,67;-1,78;2,78;0,25;15,05;;8.107,20;-4.039,83;-299,99;0,00;22.123.828,00
TEKA4;40,95;;-0,14;-0,01;0,02;19,20;-34,33;-52,84;-0,21;-5,74;-5,52;;0,07;-0,01;-0,02;0,04;-7,43;-13,24;6,67;-1,78;2,78;0,25;15,05;;259.603,26;-4.039,83;-299,99;0,00;22.123.828,00
TELB3;14,19;;-18,05;0,77;0,30;-49,89;-3,91;-17,09;-78,86;-1,94;72,79;-0,71;3,08;0,95;-0,50;4,96;-4,28;-1,68;-0,91;0,39;0,61;0,10;36,54;;31.361,96;18,37;-0,79;0,33;1.161.533.903,51
TELB4;10,70;;-13,61;0,58;0,23;-49,89;-3,91;-17,09;-59,46;-1,94;72,79;-0,71;2,33;0,72;-0,38;4,96;-4,28;-1,68;-0,91;0,39;0,61;0,10;36,54;;57.828,23;18,37;-0,79;0,25;1.161.533.903,51
TEND3;11,94;;-33,64;2,17;0,35;20,36;3,26;-6,71;69,28;104,99;35,71;1,12;2,26;7,44;-0,61;1,12;-6,46;-1,05;0,49;0,16;0,84;0,16;-17,27;;33.129.372,00;5,50;-0,35;0,37;1.469.745.297,24
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;12,92;0,82;107,76;31,37;19,74;58,03;22,31;17,59;84,96;14,68;0,38;0,14;18,95;40,69;-68,25;3,15;29,11;18,32;25,18;0,63;0,37;1,04;22,58;27,50;1.580.264,26;0,41;0,12;6,13;2.063.556.579,38
TGMA3;28,72;4,07;10,13;2,31;1,63;19,68;14,88;12,15;8,27;7,88;-0,39;-0,11;1,23;4,77;-3,23;3,20;22,82;16,04;17,56;0,70;0,30;1,32;4,80;12,51;4.600.297,90;12,42;2,83;0,24;1.895.603.718,80
TIET11;12,54;;4,38;2,25;0,46;74,66;61,76;49,46;3,51;7,15;3,64;2,34;2,16;1.031,49;-0,52;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;5,57;2,87;0,02;5.004.795.800,93
TIET3;3,49;;6,09;3,13;0,64;74,66;61,76;49,46;4,88;7,15;3,64;2,34;3,01;1.435,37;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;18,62;4,88;19,66;1,76;0,81;51,02;17,14;9,81;11,25;11,34;0,10;0,02;1,93;-15,64;-1,00;0,79;8,97;4,10;12,16;0,46;0,54;0,42;5,81;13,18;131.750.744,06;10,56;0,95;2,91;45.075.377.890,76
TKNO3;69,63;;7,65;0,73;0,58;21,80;14,53;10,30;5,43;4,16;-1,21;-0,16;0,79;1,53;-1,28;3,23;9,55;7,56;11,32;0,79;0,21;0,73;19,94;;;95,24;9,10;-0,16;203.038.054,63
TKNO4;68,00;4,64;7,47;0,71;0,57;21,80;14,53;10,30;5,30;4,16;-1,21;-0,16;0,77;1,49;-1,25;3,23;9,55;7,56;11,32;0,79;0,21;0,73;19,94;;20.458,33;95,24;9,10;-0,15;203.038.054,63
TOTS3;30,99;1,42;25,01;4,06;2,18;70,36;17,31;18,09;26,14;24,30;-1,84;-0,29;4,52;7,49;-3,90;2,97;16,23;8,73;8,68;0,54;0,43;0,48;11,23;52,41;133.971.438,00;7,64;1,24;0,40;19.126.506.779,19
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;3,84;;-2,71;0,20;0,06;10,26;-1,06;-6,50;-16,68;-166,64;-149,96;1,77;0,18;-0,44;-0,06;0,27;-7,27;-2,20;-4,18;0,30;0,70;0,34;-5,55;;207.768,39;19,50;-1,42;0,00;168.960.000,00
TRAD3;0,83;;-2,03;0,49;0,46;26,23;-137,01;-203,14;-3,00;-1,65;1,36;-0,22;4,12;2,05;-0,64;4,63;-24,05;-22,54;-18,15;0,94;0,06;0,11;;;589.802,61;1,70;-0,41;-0,02;232.522.124,54
TRIS3;5,30;2,59;9,27;0,74;0,37;24,05;30,15;11,03;3,39;6,00;2,61;0,57;1,02;0,76;-1,48;2,82;8,01;3,96;11,10;0,49;0,49;0,36;11,47;24,98;2.636.954,00;7,14;0,57;0,11;989.072.951,40
TRPL3;34,05;6,47;9,50;1,25;0,64;59,76;62,57;41,02;6,23;7,15;2,00;0,40;3,90;8,09;-0,77;1,90;13,14;6,72;11,65;0,51;0,47;0,16;15,07;11,59;108.174,32;27,28;3,59;-1,11;18.565.851.731,40
TRPL4;24,40;9,03;6,81;0,89;0,46;59,76;62,57;41,02;4,46;7,15;2,00;0,40;2,79;5,80;-0,55;1,90;13,14;6,72;11,65;0,51;0,47;0,16;15,07;11,59;58.674.382,68;27,28;3,59;-0,80;18.565.851.731,40
TRPN3;0,71;;0,44;0,54;0,40;100,00;71,70;59,29;0,37;-0,36;-0,72;-1,07;0,26;0,59;-6,13;3,61;122,35;90,00;90,82;0,74;0,26;1,52;-0,48;-0,38;;1,31;1,60;0,00;32.162.716,00
TTEN3;10,60;1,11;8,43;1,66;0,80;14,89;6,79;7,71;9,58;9,79;0,21;0,04;0,65;3,60;-2,24;1,52;19,74;9,46;9,54;0,48;0,52;1,23;;;14.040.928,90;6,37;1,26;0,39;5.281.955.058,20
TUPY3;26,77;3,75;9,47;1,18;0,39;17,23;6,88;3,59;4,95;7,83;2,88;0,69;0,34;1,20;-1,00;2,10;12,47;4,08;9,94;0,33;0,67;1,13;22,39;21,58;14.200.803,55;22,67;2,83;-0,46;3.859.631.675,00
TXRX3;7,90;;-1,12;-0,09;0,16;19,35;0,21;-18,70;101,96;962,57;905,70;;0,21;-0,16;-0,30;0,32;-8,34;-14,16;-0,47;-1,70;2,70;0,76;20,12;;1.852,55;-84,48;-7,05;-0,02;18.766.099,72
TXRX4;2,59;;-0,37;-0,03;0,05;19,35;0,21;-18,70;33,43;962,57;905,70;;0,07;-0,05;-0,10;0,32;-8,34;-14,16;-0,47;-1,70;2,70;0,76;20,12;;27.708,53;-84,48;-7,05;-0,01;18.766.099,72
UCAS3;2,57;;12,47;0,86;0,56;34,76;4,03;6,15;19,04;16,83;-2,20;-0,10;0,77;30,24;-0,82;1,06;6,91;4,47;4,06;0,65;0,35;0,73;9,24;;168.141,45;2,98;0,21;-0,20;169.841.955,48
UGPA3;28,47;0,88;14,68;2,50;0,87;6,77;3,25;1,68;7,60;9,43;1,83;0,60;0,25;3,92;-1,73;1,81;17,03;5,94;12,14;0,35;0,64;3,53;12,42;6,56;182.324.933,81;11,39;1,94;0,25;31.755.559.509,96
UNIP3;62,18;5,09;8,33;2,30;1,04;35,74;20,79;13,63;5,46;5,51;-0,22;-0,09;1,14;5,08;-1,82;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;497.831,90;27,04;7,47;-0,14;6.786.721.350,79
UNIP5;70,00;5,07;9,38;2,59;1,17;35,74;20,79;13,63;6,15;5,51;-0,22;-0,09;1,28;5,72;-2,05;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;23.218,44;27,04;7,47;-0,16;6.786.721.350,79
UNIP6;67,03;5,19;8,98;2,48;1,12;35,74;20,79;13,63;5,89;5,51;-0,22;-0,09;1,22;5,47;-1,96;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;13.851.931,68;27,04;7,47;-0,15;6.786.721.350,79
USIM3;9,37;3,19;-32,37;0,50;0,29;8,47;-2,09;-1,27;-19,69;-20,65;-0,58;0,01;0,41;0,88;-0,55;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;14.561.863,81;18,71;-0,29;0,30;11.965.956.795,80
USIM5;9,78;3,36;-33,79;0,52;0,30;8,47;-2,09;-1,27;-20,55;-20,65;-0,58;0,01;0,43;0,92;-0,57;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;144.094.247,42;18,71;-0,29;0,32;11.965.956.795,80
USIM6;16,90;1,95;-58,39;0,90;0,53;8,47;-2,09;-1,27;-35,51;-20,65;-0,58;0,01;0,74;1,58;-0,99;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;3.070,67;18,71;-0,29;0,54;11.965.956.795,80
VALE3;59,42;11,76;5,68;1,42;0,61;40,12;31,07;23,03;4,21;4,99;0,78;0,26;1,31;52,35;-0,72;1,08;24,99;10,66;21,26;0,43;0,56;0,46;15,85;21,94;1.836.894.175,68;41,90;10,47;-0,10;269.707.830.403,60
VAMO3;8,28;4,06;14,16;1,87;0,48;44,40;34,31;10,72;4,42;8,66;4,23;1,79;1,52;3,22;-0,67;2,03;13,24;3,36;13,27;0,25;0,75;0,31;64,03;51,58;51.087.659,52;4,42;0,58;0,67;9.143.807.431,32
VBBR3;25,02;3,33;14,32;2,15;0,71;4,58;2,47;1,24;7,18;9,53;2,36;0,71;0,18;2,31;-1,56;2,31;15,01;4,97;11,75;0,33;0,67;4,01;16,50;12,07;230.921.524,26;11,64;1,75;7,33;29.148.300.000,00
VITT3;7,45;1,27;9,81;1,69;1,14;37,83;15,21;14,38;9,27;10,45;1,18;0,22;1,41;2,92;-3,06;2,67;17,27;11,65;13,41;0,67;0,33;0,81;;;3.499.501,26;4,40;0,76;-0,39;1.047.835.847,15
VIVA3;30,70;1,18;18,94;3,86;2,40;69,55;21,53;18,65;16,41;16,56;0,15;0,04;3,53;6,27;-5,63;3,01;20,40;12,67;19,88;0,62;0,38;0,68;;;58.918.288,23;7,95;1,62;1,19;7.251.271.508,30
VIVR3;3,27;;-0,87;4,47;0,29;24,20;-125,27;-123,97;-0,86;-0,81;0,05;-0,28;1,08;14,57;-0,57;1,04;-514,44;-33,76;-264,18;0,07;0,93;0,27;83,05;;638.427,65;0,73;-3,76;0,00;89.424.130,83
VIVT3;52,55;3,80;17,82;1,25;0,72;42,85;14,76;9,61;11,61;13,37;1,76;0,19;1,71;-52,87;-0,86;0,92;7,03;4,06;7,74;0,58;0,42;0,42;2,14;1,12;126.255.151,48;41,92;2,95;-1,63;86.843.518.318,00
VIVT4;45,34;;15,38;1,08;0,62;42,85;14,76;9,61;10,02;13,37;1,76;0,19;1,48;-45,62;-0,74;0,92;7,03;4,06;7,74;0,58;0,42;0,42;2,14;1,12;;41,92;2,95;-1,41;86.843.518.318,00
VLID3;18,31;5,23;7,40;1,10;0,56;38,84;19,36;10,32;3,95;4,69;0,74;0,21;0,76;2,22;-1,13;2,00;14,90;7,56;14,76;0,51;0,48;0,73;3,60;48,87;8.313.032,03;16,60;2,47;0,01;1.498.424.026,25
VSPT3;4,99;;-0,32;0,37;0,11;7,78;-44,27;-67,63;-0,49;-1,03;-0,54;0,41;0,22;-2,01;-0,13;0,75;-116,54;-33,96;-62,87;0,29;0,71;0,50;7,49;;;13,44;-15,66;0,00;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;7,78;-44,27;-67,63;0,00;-1,03;-0,54;0,41;0,00;0,00;0,00;0,75;-116,54;-33,96;-62,87;0,29;0,71;0,50;7,49;;;13,44;-15,66;0,00;712.610.842,16
VSTE3;14,10;0,82;6,76;1,56;0,95;64,99;19,07;21,51;7,63;8,87;1,24;0,25;1,45;9,03;-1,41;1,48;23,13;14,12;7,46;0,61;0,39;0,66;-3,13;-10,77;47.866,68;9,02;2,09;-0,05;1.607.407.191,00
VULC3;18,20;16,67;8,80;2,50;1,77;40,55;19,67;20,41;9,13;9,15;0,02;0,01;1,80;3,28;-5,94;4,39;28,43;20,16;21,21;0,71;0,29;0,99;14,97;24,47;26.418.639,71;7,27;2,07;0,13;4.968.895.640,80
VVAR11;14,58;;-0,78;0,31;0,04;28,99;-0,55;-5,91;-8,30;-46,21;-41,99;1,58;0,05;-0,29;-0,07;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;;46,63;-18,80;0,00;704.569.468,59
VVAR4;95,68;;-5,09;2,05;0,28;28,99;-0,55;-5,91;-54,48;-46,21;-41,99;1,58;0,30;-1,92;-0,48;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;;46,63;-18,80;0,00;704.569.468,59
VVEO3;7,46;;14,88;0,77;0,24;15,90;6,01;1,50;3,71;6,20;2,50;0,52;0,22;0,79;-0,60;2,04;5,17;1,62;9,84;0,31;0,69;1,08;;;11.073.258,61;9,69;0,50;-0,36;2.408.241.735,68
WEGE3;38,00;1,81;32,10;9,89;5,30;31,56;18,80;15,70;26,80;26,32;-0,48;-0,18;5,04;16,58;-17,10;1,86;30,82;16,52;25,44;0,54;0,45;1,05;25,71;34,19;230.529.544,42;3,84;1,18;0,80;159.498.083.924,00
WEST3;1,17;;-2,10;0,48;0,35;42,07;-38,84;-29,31;-1,58;-0,09;1,50;-0,45;0,62;0,83;-0,94;3,16;-22,68;-16,91;-28,18;0,75;0,25;0,58;367,94;;75.925,84;2,46;-0,56;-0,06;129.641.029,83
WHRL3;4,53;5,24;19,11;2,66;0,72;16,27;8,15;3,24;7,60;6,92;-0,71;-0,25;0,62;11,41;-2,52;1,10;13,92;3,75;17,70;0,27;0,73;1,16;12,32;-3,95;10.242,55;1,70;0,24;-0,56;6.840.806.565,16
WHRL4;4,60;8,14;19,40;2,70;0,73;16,27;8,15;3,24;7,71;6,92;-0,71;-0,25;0,63;11,58;-2,56;1,10;13,92;3,75;17,70;0,27;0,73;1,16;12,32;-3,95;50.589,68;1,70;0,24;-0,57;6.840.806.565,16
WIZC3;6,36;7,00;10,46;2,21;0,44;58,84;37,07;9,26;2,61;2,88;0,26;0,22;0,97;-17,46;-0,57;0,90;21,18;4,24;22,73;0,20;0,59;0,46;12,37;-9,41;2.121.453,35;2,87;0,61;-0,28;1.017.010.313,52
WLMM3;22,81;1,75;7,86;1,24;1,01;12,97;7,04;4,99;5,58;5,36;-0,61;-0,14;0,39;2,30;-2,29;4,54;15,77;12,80;15,79;0,81;0,19;2,56;32,16;;16.774,75;18,40;2,90;-1,15;889.950.538,20
WLMM4;25,80;1,70;8,89;1,40;1,14;12,97;7,04;4,99;6,31;5,36;-0,61;-0,14;0,44;2,60;-2,59;4,54;15,77;12,80;15,79;0,81;0,19;2,56;32,16;;91.894,32;18,40;2,90;-1,30;889.950.538,20
YDUQ3;19,03;1,44;31,28;1,82;0,60;59,29;17,03;3,75;6,88;11,75;4,87;1,29;1,17;6,75;-0,81;1,52;5,81;1,92;9,55;0,33;0,67;0,51;6,20;-15,03;76.268.263,77;10,48;0,61;-0,06;5.881.960.834,53
ZAMP3;3,62;;-8,66;0,75;0,25;65,31;2,49;-3,02;10,48;18,46;7,98;0,57;0,26;37,47;-0,32;1,03;-8,65;-2,89;2,75;0,33;0,67;0,96;15,36;;4.736.317,32;4,84;-0,42;-0,16;996.786.718,14
