TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;8,68;;-3,72;1,23;0,42;30,29;-1,09;-25,30;-86,24;-158,79;-72,55;1,03;0,94;-3,31;-0,50;0,55;-33,11;-11,37;-1,98;0,34;0,65;0,45;0,13;;5.525.896,19;7,32;-2,42;-0,01;1.064.635.344,00
ABCB4;20,43;7,59;5,94;0,86;0,09;31,62;25,25;19,35;4,55;4,55;;;1,15;3,77;-0,09;1,50;14,50;1,45;;0,10;0,90;0,07;18,70;12,95;15.433.304,47;23,98;3,48;0,41;4.668.760.936,70
ABEV3;13,27;5,66;14,87;2,50;1,59;49,95;21,50;17,26;11,94;11,47;-0,47;-0,10;2,57;1.049,56;-2,15;1,01;16,78;10,71;18,20;0,64;0,35;0,62;10,72;14,46;361.433.756,53;5,40;0,91;2,74;212.361.672.668,32
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;0,91;;-6,61;0,84;0,22;13,03;9,37;-3,59;2,54;5,92;3,38;1,11;0,24;0,93;-0,57;1,63;-12,65;-3,35;9,83;0,27;0,73;0,93;;;6.945.701,53;1,10;-0,14;0,00;704.916.379,52
AESB3;11,54;;48,08;1,58;0,35;34,55;27,40;4,68;8,21;18,03;9,82;1,89;2,25;4,14;-0,45;1,64;3,29;0,73;4,29;0,22;0,73;0,16;;;22.940.709,69;7,32;0,24;-0,69;6.970.318.261,38
AFLT3;8,20;3,23;13,09;1,89;1,67;59,73;49,97;48,96;12,83;12,36;-0,47;-0,07;6,41;8,82;-2,21;4,34;14,46;12,72;13,28;0,88;0,12;0,26;24,96;25,66;13.514,97;4,30;0,62;-0,21;513.509.458,00
AGRO3;28,05;11,48;10,75;1,31;0,82;30,76;21,55;20,98;10,47;12,13;1,67;0,21;2,26;4,02;-1,34;2,14;12,22;7,65;8,56;0,63;0,37;0,36;27,22;16,28;16.301.685,08;21,46;2,62;-0,22;2.887.031.625,60
AGXY3;4,75;0,81;-4,27;0,80;0,10;12,38;3,90;-1,77;1,94;4,08;2,15;0,88;0,08;1,72;-0,46;1,08;-18,62;-2,24;13,29;0,12;0,88;1,27;;;296.603,89;6,18;-1,15;0,00;838.750.695,99
AHEB3;18,95;;2,16;18,88;0,44;35,19;21,45;15,93;1,60;1,28;-0,32;-3,79;0,34;3,30;-0,76;1,46;873,55;20,39;683,71;0,02;0,98;1,28;20,77;;2.052,00;1,00;8,77;-0,01;161.585.791,18
AHEB5;16,59;;1,89;16,53;0,39;35,19;21,45;15,93;1,41;1,28;-0,32;-3,79;0,30;2,89;-0,67;1,46;873,55;20,39;683,71;0,02;0,98;1,28;20,77;;2.203,00;1,00;8,77;0,00;161.585.791,18
AHEB6;17,01;;1,94;16,94;0,40;35,19;21,45;15,93;1,44;1,28;-0,32;-3,79;0,31;2,96;-0,69;1,46;873,55;20,39;683,71;0,02;0,98;1,28;20,77;;1.775,50;1,00;8,77;0,00;161.585.791,18
ALLD3;6,39;5,50;9,56;0,39;0,17;13,77;3,60;1,16;3,09;4,29;1,20;0,15;0,11;0,61;-0,54;1,65;4,10;1,75;7,52;0,43;0,57;1,51;14,71;27,14;200.362,03;16,44;0,67;-0,18;600.340.548,08
ALPA3;8,50;;-25,48;1,09;0,75;42,24;-7,11;-5,67;-20,32;-23,48;-3,27;0,18;1,45;3,31;-1,20;2,50;-4,30;-2,94;-6,09;0,68;0,32;0,52;2,36;;38.490,83;7,77;-0,33;0,18;5.781.939.871,25
ALPA4;8,28;;-25,21;1,08;0,74;42,24;-7,11;-5,67;-20,10;-23,48;-3,27;0,18;1,43;3,28;-1,19;2,50;-4,30;-2,94;-6,09;0,68;0,32;0,52;2,36;;55.654.691,58;7,77;-0,33;0,18;5.781.939.871,25
ALPK3;4,50;;-7,53;2,63;0,36;29,43;9,95;-10,37;7,85;17,73;9,89;3,32;0,78;-3,32;-0,43;0,60;-34,95;-4,79;6,20;0,14;0,86;0,46;3,17;;1.048.664,78;1,71;-0,60;0,26;964.919.353,50
ALSC3;27,75;;38,57;2,20;1,20;75,71;65,32;27,78;16,41;14,85;-1,56;-0,21;10,72;9,41;-1,43;5,39;5,69;3,12;11,21;0,55;0,44;0,11;2,54;19,34;;12,64;0,72;0,58;5.694.242.307,75
ALSO3;22,99;2,21;4,21;0,92;0,48;101,46;315,02;172,55;2,31;2,01;-0,29;-0,12;7,26;10,19;-0,53;1,87;21,84;11,36;26,95;0,52;0,44;0,07;25,65;87,46;100.856.143,17;25,57;5,58;0,00;13.487.517.361,50
ALUP11;29,45;5,65;11,91;1,21;0,32;76,94;72,93;23,99;3,92;7,85;3,93;1,22;2,86;2,93;-0,40;2,44;10,19;2,70;9,59;0,27;0,61;0,11;20,04;18,11;20.757.372,83;24,49;2,50;-0,41;9.054.377.055,28
ALUP3;9,80;5,61;12,00;1,22;0,32;76,94;72,93;23,99;3,95;7,85;3,93;1,22;2,88;2,95;-0,40;2,44;10,19;2,70;9,59;0,27;0,61;0,11;20,04;18,11;117.075,47;8,16;0,83;-0,41;9.054.377.055,28
ALUP4;9,81;5,62;11,98;1,22;0,32;76,94;72,93;23,99;3,94;7,85;3,93;1,22;2,87;2,95;-0,40;2,44;10,19;2,70;9,59;0,27;0,61;0,11;20,04;18,11;235.051,56;8,16;0,83;-0,41;9.054.377.055,28
AMAR3;0,63;;-0,44;0,72;0,08;37,33;-10,87;-19,59;-0,79;-4,59;-3,80;3,46;0,09;-53,32;-0,15;1,00;-163,84;-18,69;-18,84;0,11;0,89;0,95;-0,89;;3.882.926,97;0,89;-1,45;0,00;219.419.463,68
AMBP3;21,36;0,61;-21,63;2,33;0,23;23,53;17,72;-2,54;3,10;8,50;5,40;4,05;0,55;0,78;-0,43;2,75;-10,75;-1,06;7,48;0,10;0,84;0,42;83,52;;24.992.867,28;9,44;-1,02;0,11;2.480.065.512,48
AMER3;0,77;;17,05;0,05;0,02;30,68;4,18;0,15;0,62;8,27;7,64;0,59;0,03;0,08;-0,03;1,84;0,28;0,10;1,24;0,35;0,65;0,65;21,42;;8.934.093,03;16,74;0,05;-0,44;731.048.897,43
ANDG3B;28,82;;59,95;2,23;1,88;47,12;179,06;45,82;15,34;8,60;0,93;0,13;27,47;-25,32;-1,93;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;-0,78;1.651.867.985,68
ANDG4B;0,00;;0,00;0,00;0,00;47,12;179,06;45,82;0,00;8,60;0,93;0,13;0,00;0,00;0,00;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;0,00;1.651.867.985,68
ANIM3;3,13;;-12,80;0,54;0,14;57,41;10,29;-3,02;3,76;14,90;11,14;1,62;0,39;10,72;-0,17;1,07;-4,26;-1,09;-0,38;0,26;0,70;0,36;27,79;;34.605.503,17;6,39;-0,27;0,20;1.405.463.441,40
APER3;30,80;1,05;13,37;0,75;0,48;100,00;9,07;9,31;13,72;10,61;-3,11;-0,17;1,24;19,29;-0,62;1,12;5,57;3,60;3,59;0,65;0,35;0,39;22,90;;824.919,72;41,37;2,31;0,04;354.047.332,56
APTI3;197,64;;-0,16;0,02;0,01;94,43;-97,83;-52,08;-0,08;-0,46;0,54;-0,11;0,08;0,02;-0,01;6,40;-10,90;-4,82;-22,96;0,44;0,56;0,09;4,07;;;11.599,68;-1.264,69;0,00;44.442.750,00
APTI4;3.500,00;;-2,77;0,30;0,13;94,43;-97,83;-52,08;-1,47;-0,46;0,54;-0,11;1,44;0,36;-0,24;6,40;-10,90;-4,82;-22,96;0,44;0,56;0,09;4,07;;;11.599,68;-1.264,69;0,00;44.442.750,00
ARML3;11,72;2,06;26,58;3,61;1,13;48,40;34,24;14,07;10,93;14,47;3,54;1,17;3,74;5,54;-1,64;2,90;13,57;4,24;11,42;0,31;0,69;0,30;;;8.127.054,53;3,40;0,46;0,43;4.238.696.502,25
ARZZ3;65,54;2,32;20,64;2,74;1,41;53,36;10,78;8,03;15,38;16,08;0,70;0,12;1,66;7,15;-2,87;1,63;13,29;6,81;12,78;0,51;0,48;0,85;25,49;19,09;108.443.479,81;25,08;3,33;-1,45;7.636.057.372,80
ASAI3;11,79;0,72;15,17;4,11;0,42;16,44;5,06;1,85;5,55;8,53;2,97;2,20;0,28;-5,55;-0,61;0,81;27,09;2,76;17,32;0,10;0,90;1,49;;;219.688.303,44;2,95;0,80;-0,47;16.352.708.858,20
ATMP3;2,41;;0,06;-0,18;0,04;-22,72;-46,86;258,67;-0,33;-1,76;-1,43;;0,15;-0,07;-0,05;0,30;-305,71;64,77;-588,68;-0,21;1,21;0,25;-16,95;;157.817,42;-13,18;40,30;0,00;64.104.854,40
ATOM3;2,28;13,93;24,79;2,82;1,92;94,22;5,18;8,23;39,39;26,18;-13,21;-0,94;2,04;2,02;-86,22;34,11;11,36;7,75;4,23;0,68;0,32;0,94;;-11,48;16.202,25;0,82;0,09;-0,32;54.751.265,40
AURA33;30,82;4,54;10,14;1,38;0,59;36,27;23,68;11,46;4,91;6,30;1,39;0,39;1,16;9,40;-0,88;1,24;13,62;5,84;12,85;0,43;0,57;0,51;32,13;63,49;2.653.181,00;22,68;3,09;-0,23;2.216.361.271,80
AURE3;13,76;10,78;4,49;0,94;0,42;21,03;27,60;52,70;8,58;8,85;0,27;0,03;2,37;2,86;-0,58;2,12;20,94;9,38;5,22;0,45;0,55;0,18;;;35.307.263,42;14,79;3,10;0,00;13.910.000.000,00
AVLL3;5,02;;-0,29;-0,29;0,11;26,70;-77,39;-151,33;-0,57;-4,21;-3,64;;0,44;-0,18;-0,14;0,32;-99,81;-36,22;-46,92;-0,36;1,36;0,24;19,61;;11.049,06;-18,05;-18,01;-0,01;149.371.411,86
AZEV3;1,89;;-3,80;1,52;0,30;8,06;-12,68;-8,98;-2,69;-3,39;-0,63;0,35;0,34;-2,71;-0,51;0,79;-40,11;-7,78;-73,14;0,19;0,81;0,87;43,23;;2.947.361,00;1,28;-0,51;0,01;186.530.384,26
AZEV4;2,00;;-3,95;1,59;0,31;8,06;-12,68;-8,98;-2,80;-3,39;-0,63;0,35;0,36;-2,82;-0,53;0,79;-40,11;-7,78;-73,14;0,19;0,81;0,87;43,23;;7.088.266,86;1,28;-0,51;0,01;186.530.384,26
AZUL4;14,64;;-11,79;-0,97;1,12;19,58;10,89;-9,23;10,00;14,05;11,30;;1,09;-1,57;-1,53;0,28;-8,24;-9,47;75,25;-1,15;2,15;1,03;15,41;;166.876.620,22;-15,56;-1,28;0,36;5.263.024.164,65
B3SA3;12,65;2,93;18,26;3,71;1,62;85,58;52,07;39,68;13,91;13,40;-0,52;-0,14;7,24;12,30;-2,46;1,62;20,33;8,85;12,30;0,44;0,56;0,22;22,44;26,36;388.604.844,33;3,53;0,72;-2,85;76.228.900.000,00
BAHI3;9,90;;-3,01;4,11;0,41;42,87;-8,43;-23,65;-8,46;-13,77;-5,31;2,58;0,71;-1,32;-0,44;0,19;-136,46;-13,69;-15,52;0,10;0,88;0,58;56,84;;32.168,17;2,46;-3,35;-0,16;266.808.784,02
BALM3;10,25;2,11;125,56;0,71;0,40;58,39;9,82;0,44;5,60;4,04;-1,50;-0,19;0,55;0,88;-1,34;2,92;0,56;0,32;6,55;0,57;0,42;0,74;8,44;3,46;3.927,00;14,53;0,08;-1,30;99.225.000,00
BALM4;10,00;2,16;122,50;0,69;0,40;58,39;9,82;0,44;5,47;4,04;-1,50;-0,19;0,54;0,86;-1,31;2,92;0,56;0,32;6,55;0,57;0,42;0,74;8,44;3,46;14.568,88;14,53;0,08;-1,27;99.225.000,00
BAUH4;70,00;1,73;-95,65;3,81;2,26;21,55;3,82;-1,82;45,59;43,36;-2,23;-0,19;1,74;29,91;-4,11;1,20;-3,98;-2,36;-3,45;0,59;0,41;1,30;3,33;;22.800,15;18,39;-0,73;0,66;365.555.540,00
BAZA3;83,90;6,35;3,77;0,86;0,12;29,18;53,10;34,41;2,44;2,44;;;1,30;2,85;-0,12;;22,87;3,06;;0,13;0,87;0,09;17,64;80,88;367.971,31;97,45;22,28;0,09;4.708.898.460,00
BBAS3;46,66;9,61;4,21;0,84;0,07;32,03;16,16;12,35;3,22;3,22;;;0,52;2,28;-0,07;12,76;20,01;1,57;;0,08;0,92;0,13;9,97;25,08;388.859.911,64;56,75;11,36;0,10;136.966.933.556,00
BBDC3;12,52;7,00;8,56;0,84;0,07;31,88;6,19;7,37;10,18;10,85;;;0,63;0,94;-0,08;7,16;9,78;0,87;;0,09;0,91;0,12;8,37;-0,96;76.122.551,97;15,64;1,53;-0,25;148.548.838.727,64
BBDC4;14,30;6,80;9,69;0,95;0,08;31,88;6,19;7,37;11,52;10,85;;;0,71;1,06;-0,09;7,16;9,78;0,87;;0,09;0,91;0,12;8,37;-0,96;531.967.586,97;15,64;1,53;-0,29;148.548.838.727,64
BBML3;3.936,42;;48.754,69;149.535,60;154,10;6,84;2,69;0,20;3.576,72;3.586,40;9,67;404,48;96,25;-869,12;-250,59;0,68;306,71;0,32;5,37;0,00;1,00;1,60;41,29;1,17;;0,03;0,08;-384,83;160.451.699.191,56
BBSE3;31,83;10,84;8,96;7,19;3,79;;;;7,82;7,82;;;;-537,25;-5,56;0,98;80,32;42,31;;0,53;0,47;0,00;;12,15;150.197.228,03;4,47;3,59;0,19;64.340.000.000,00
BDLL3;11,55;;0,33;-0,13;0,03;-48,56;-81,27;144,73;-0,60;-5,59;-5,06;;0,48;-2,47;-0,06;0,98;-38,84;8,78;-337,02;-0,23;1,23;0,06;-27,58;;1.187,50;-88,93;34,54;0,00;16.643.305,20
BDLL4;9,71;;0,28;-0,11;0,02;-48,56;-81,27;144,73;-0,50;-5,59;-5,06;;0,41;-2,08;-0,05;0,98;-38,84;8,78;-337,02;-0,23;1,23;0,06;-27,58;;5.135,10;-88,93;34,54;0,00;16.643.305,20
BEEF11;3,62;;6,26;5,36;0,11;19,56;7,51;1,21;1,01;5,94;3,54;18,78;0,08;0,56;-0,27;1,50;85,67;1,77;14,51;0,02;0,95;1,46;20,68;;;0,67;0,58;-0,12;5.210.491.632,06
BEEF3;8,31;6,42;14,84;12,72;0,26;19,56;7,51;1,21;2,40;5,94;3,54;18,78;0,18;1,33;-0,64;1,50;85,67;1,77;14,51;0,02;0,95;1,46;20,68;;119.977.003,28;0,67;0,58;-0,28;5.210.491.632,06
BEES3;8,67;7,19;8,39;1,35;0,07;26,39;8,82;6,42;6,11;6,36;;;0,54;0,72;-0,08;;16,14;0,85;;0,05;0,95;0,13;12,53;14,38;119.385,00;6,43;1,04;-1,69;2.858.820.800,00
BEES4;9,98;6,25;9,64;1,56;0,08;26,39;8,82;6,42;7,02;6,36;;;0,62;0,82;-0,09;;16,14;0,85;;0,05;0,95;0,13;12,53;14,38;44.672,25;6,43;1,04;-1,94;2.858.820.800,00
BFRE11;0,00;;0,00;0,00;0,00;30,45;173,79;145,79;0,00;;;;0,00;0,00;0,00;;9,24;8,32;;0,90;0,09;0,06;;12,75;;297.220,36;27.456,07;0,00;
BFRE12;0,00;;0,00;0,00;0,00;30,45;173,79;145,79;0,00;;;;0,00;0,00;0,00;;9,24;8,32;;0,90;0,09;0,06;;12,75;;297.220,36;27.456,07;0,00;
BGIP3;26,00;8,63;7,13;0,74;0,05;35,65;5,57;5,27;6,74;6,38;;;0,38;-0,34;-0,10;0,76;10,32;0,71;;0,07;0,93;0,14;8,79;-6,36;41.162,05;35,35;3,65;0,29;416.309.757,50
BGIP4;23,06;10,61;6,38;0,66;0,05;35,65;5,57;5,27;6,02;6,38;;;0,34;-0,31;-0,09;0,76;10,32;0,71;;0,07;0,93;0,14;8,79;-6,36;46.376,30;35,35;3,65;0,26;416.309.757,50
BIDI11;10,40;;-238,07;1,08;0,23;50,04;-13,62;-5,22;-91,21;-91,21;;;12,42;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;9,67;-0,04;0,13;8.991.139.764,53
BIDI3;3,40;;-233,49;1,06;0,23;50,04;-13,62;-5,22;-89,46;-91,21;;;12,19;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIDI4;3,41;;-234,18;1,06;0,23;50,04;-13,62;-5,22;-89,72;-91,21;;;12,22;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIOM3;4,93;;-4,62;3,39;1,20;15,66;-64,63;-72,57;-5,19;-6,58;-1,39;0,91;3,36;8,77;-1,89;1,59;-73,28;-25,89;-28,34;0,35;0,65;0,36;299,61;;62.730,61;1,49;-1,09;1,15;409.690.632,96
BLAU3;16,24;3,93;9,51;1,58;1,19;44,32;26,97;23,07;8,14;7,73;-0,41;-0,08;2,19;2,75;-2,75;4,14;16,63;12,47;13,37;0,75;0,25;0,54;;;9.362.675,94;10,45;1,74;-16,61;2.963.587.872,28
BLUT3;5,14;;-5,63;0,46;0,14;;;;-6,17;-4,91;-1,59;0,12;;-1,08;-0,14;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,20;14.115.600,06
BLUT4;1,52;;-1,66;0,14;0,04;;;;-1,82;-4,91;-1,59;0,12;;-0,32;-0,04;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,06;14.115.600,06
BMEB3;16,29;5,71;7,76;1,24;0,10;51,41;6,14;5,24;6,62;6,14;;;0,41;0,87;-0,11;;15,91;1,26;;0,08;0,92;0,24;5,94;25,14;6.681,95;13,35;2,12;0,70;1.602.900.354,08
BMEB4;13,30;7,77;6,27;1,00;0,08;51,41;6,14;5,24;5,35;6,14;;;0,33;0,71;-0,09;;15,91;1,26;;0,08;0,92;0,24;5,94;25,14;280.345,39;13,35;2,12;0,57;1.602.900.354,08
BMGB4;2,43;15,66;11,13;0,35;0,03;36,06;-1,60;1,83;-12,71;-12,71;;;0,20;;-0,03;;3,17;0,29;;0,09;0,91;0,16;19,34;59,92;1.529.408,94;6,97;0,22;0,51;1.434.751.731,06
BMIN3;22,40;5,39;11,53;0,80;0,42;57,60;30,85;24,12;9,01;8,63;;;2,78;44,22;-0,42;;6,95;3,63;;0,52;0,48;0,15;16,78;;6.801,33;27,95;1,94;0,16;103.539.564,80
BMIN4;16,00;7,54;8,23;0,57;0,30;57,60;30,85;24,12;6,44;8,63;;;1,99;31,59;-0,30;;6,95;3,63;;0,52;0,48;0,15;16,78;;11.852,31;27,95;1,94;0,11;103.539.564,80
BMKS3;296,40;19,26;5,08;0,69;0,59;26,67;51,94;153,94;15,05;-1,84;-16,90;-0,77;7,82;0,81;-2,54;25,52;13,56;11,71;0,78;0,86;0,14;0,08;2,51;27,32;36.878,97;435,49;59,07;0,08;136.425.000,00
BMOB3;12,03;1,84;11,67;1,00;0,80;23,63;7,12;6,69;10,96;5,33;-5,63;-0,51;0,78;1,68;-2,27;3,71;8,53;6,84;4,13;0,80;0,20;1,02;;;7.531.046,97;12,22;1,04;0,38;1.058.834.931,64
BNBR3;89,50;3,96;3,46;0,78;0,12;45,79;43,39;25,87;2,06;2,06;;;0,90;1,91;-0,12;;22,64;3,34;;0,15;0,85;0,13;8,76;25,53;22.101,33;114,18;25,85;0,09;7.730.246.028,00
BOAS3;7,95;3,20;15,22;1,83;1,70;56,53;19,25;32,39;25,60;18,69;-6,92;-0,50;4,93;3,34;-3,80;12,37;12,04;11,16;4,65;0,93;0,07;0,34;8,81;74,34;53.310.276,50;4,34;0,52;5,59;4.212.250.617,75
BOBR3;0,00;;0,00;0,00;0,00;38,55;14,92;5,23;0,00;2,67;1,67;;0,00;0,00;0,00;0,76;-66,43;9,15;68,84;-0,14;1,14;1,75;6,05;-9,30;;-0,45;0,30;0,00;221.210.031,60
BOBR4;1,82;;6,02;-4,00;0,55;38,55;14,92;5,23;2,11;2,67;1,67;;0,32;-3,79;-1,05;0,76;-66,43;9,15;68,84;-0,14;1,14;1,75;6,05;-9,30;128.902,06;-0,45;0,30;-0,03;221.210.031,60
BPAC11;30,80;2,40;14,16;2,55;0,31;21,01;23,15;19,46;11,90;11,90;;;2,76;9,80;-3,44;1,04;18,00;2,16;;0,12;0,88;0,11;46,00;32,40;301.582.307,22;12,18;2,19;0,37;119.011.633.788,61
BPAC3;14,26;1,71;19,89;3,58;0,43;21,01;23,15;19,46;16,72;11,90;;;3,87;13,77;-4,84;1,04;18,00;2,16;;0,12;0,88;0,11;46,00;32,40;85.998,47;4,06;0,73;0,52;119.011.633.788,61
BPAC5;8,18;3,01;11,28;2,03;0,24;21,01;23,15;19,46;9,48;11,90;;;2,20;7,81;-2,74;1,04;18,00;2,16;;0,12;0,88;0,11;46,00;32,40;48.321,44;4,06;0,73;0,30;119.011.633.788,61
BPAN4;8,27;2,93;18,01;1,51;0,19;51,82;4,78;4,29;16,14;16,14;;;0,77;;-0,19;;8,36;1,08;;0,13;0,87;0,25;8,24;40,68;18.856.406,72;5,70;0,48;-1,07;10.924.049.728,02
BPAR3;182,07;1,70;7,28;1,02;0,11;55,65;14,23;8,39;4,30;4,30;;;0,61;1,27;-0,12;;14,01;1,56;;0,11;0,89;0,19;4,66;0,56;;178,47;25,00;0,30;1.733.606.633,43
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-18,89;;66,71;6,31;-0,11;1.533.769.021,00
BPHA3;0,62;;0,06;-0,24;0,99;98,02;1.029,99;13.896,67;0,80;1,66;0,85;;8,28;-0,38;-1,18;0,06;-402,50;1.669,02;-36,75;-4,15;5,15;0,12;-68,85;;;-2,58;10,40;0,00;70.110.298,74
BRAP3;20,86;12,50;3,04;1,10;1,10;;;;3,14;3,24;-0,10;-0,03;;40,97;-1,13;4,70;36,31;36,05;35,19;0,99;0,01;0,00;;3,42;1.301.349,58;19,30;7,01;-0,06;8.902.408.585,82
BRAP4;22,62;12,54;3,34;1,21;1,20;;;;3,44;3,24;-0,10;-0,03;;44,93;-1,24;4,70;36,31;36,05;35,19;0,99;0,01;0,00;;3,42;68.431.564,17;19,30;7,01;-0,06;8.902.408.585,82
BRBI11;14,13;5,79;10,02;;0,16;4,90;6,09;3,95;6,50;42,57;36,07;;0,40;;-0,16;;;1,57;1,75;0,00;1,00;0,40;;;1.470.357,50;0,00;1,45;1,04;1.522.437.708,00
BRBI3;0,00;;0,00;;0,00;4,90;6,09;3,95;0,00;42,57;36,07;;0,00;;0,00;;;1,57;1,75;0,00;1,00;0,40;;;;0,00;0,48;0,00;1.522.437.708,00
BRBI4;0,00;;0,00;;0,00;4,90;6,09;3,95;0,00;42,57;36,07;;0,00;;0,00;;;1,57;1,75;0,00;1,00;0,40;;;;0,00;0,48;0,00;1.522.437.708,00
BRFS3;9,17;;-4,67;1,75;0,29;15,12;-0,54;-6,32;-55,12;-109,94;-54,82;1,74;0,30;7,07;-0,53;1,10;-37,45;-6,31;-1,11;0,17;0,82;1,00;13,70;;183.938.894,17;5,44;-2,04;-0,04;16.000.320.569,46
BRGE11;10,51;2,51;9,66;0,59;0,26;-4.128,22;1.241,02;2.221,70;17,29;-16,40;-34,16;-1,16;214,53;0,70;-0,59;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;3.161,60;17,89;1,09;0,07;795.543.433,24
BRGE12;10,50;;9,65;0,59;0,26;-4.128,22;1.241,02;2.221,70;17,27;-16,40;-34,16;-1,16;214,33;0,70;-0,59;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;27.559,90;17,89;1,09;0,07;795.543.433,24
BRGE3;10,59;;9,73;0,59;0,27;-4.128,22;1.241,02;2.221,70;17,42;-16,40;-34,16;-1,16;216,16;0,71;-0,59;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;5.418,59;17,89;1,09;0,07;795.543.433,24
BRGE5;10,64;2,07;9,78;0,59;0,27;-4.128,22;1.241,02;2.221,70;17,50;-16,40;-34,16;-1,16;217,18;0,71;-0,60;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;1.050,33;17,89;1,09;0,07;795.543.433,24
BRGE6;11,06;4,77;10,16;0,62;0,28;-4.128,22;1.241,02;2.221,70;18,19;-16,40;-34,16;-1,16;225,76;0,74;-0,62;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;3.567,10;17,89;1,09;0,08;795.543.433,24
BRGE7;9,27;3,32;8,52;0,52;0,23;-4.128,22;1.241,02;2.221,70;15,25;-16,40;-34,16;-1,16;189,22;0,62;-0,52;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;6.489,00;17,89;1,09;0,07;795.543.433,24
BRGE8;10,52;2,09;9,67;0,59;0,26;-4.128,22;1.241,02;2.221,70;17,30;-16,40;-34,16;-1,16;214,73;0,70;-0,59;3,09;6,08;2,72;1,83;0,45;0,37;0,00;-31,54;9,39;7.850,67;17,89;1,09;0,07;795.543.433,24
BRIN3;39,15;0,83;28,92;1,61;1,04;100,00;9,07;9,31;29,69;26,58;-3,11;-0,17;2,69;41,74;-1,35;1,12;5,57;3,60;3,59;0,65;0,35;0,39;21,03;;;24,28;1,35;0,08;765.840.711,60
BRIT3;3,89;0,82;14,61;1,23;0,59;46,33;22,00;10,83;7,19;10,23;3,03;0,52;1,58;5,45;-0,75;1,99;8,41;4,02;7,36;0,48;0,52;0,37;;;3.079.525,44;3,22;0,27;0,00;1.778.415.867,36
BRIV3;11,41;1,40;9,96;0,59;0,04;17,73;4,57;2,97;6,46;6,47;;;0,30;0,23;-0,05;4,27;5,88;0,39;;0,07;0,93;0,13;20,48;15,20;14.887,00;19,37;1,14;0,01;1.005.951.724,02
BRIV4;11,39;2,72;10,01;0,59;0,04;17,73;4,57;2,97;6,49;6,47;;;0,30;0,23;-0,05;4,27;5,88;0,39;;0,07;0,93;0,13;20,48;15,20;18.888,24;19,37;1,14;0,01;1.005.951.724,02
BRKM3;22,20;;-5,43;2,55;0,21;4,41;-2,82;-4,17;-8,04;-17,44;-9,56;3,04;0,23;1,65;-0,34;1,49;-47,00;-3,86;-6,73;0,08;0,92;0,93;14,40;;931.097,25;9,07;-4,26;0,04;18.101.578.589,04
BRKM5;21,29;;-5,18;2,44;0,20;4,41;-2,82;-4,17;-7,67;-17,44;-9,56;3,04;0,22;1,57;-0,33;1,49;-47,00;-3,86;-6,73;0,08;0,92;0,93;14,40;;95.089.371,42;9,07;-4,26;0,03;18.101.578.589,04
BRKM6;18,95;;-4,44;2,09;0,17;4,41;-2,82;-4,17;-6,58;-17,44;-9,56;3,04;0,19;1,35;-0,28;1,49;-47,00;-3,86;-6,73;0,08;0,92;0,93;14,40;;5.976,50;9,07;-4,26;0,03;18.101.578.589,04
BRML3;8,26;;10,65;0,60;0,38;88,95;74,08;42,50;6,11;7,71;1,60;0,16;4,53;20,27;-0,41;1,41;5,62;3,61;7,04;0,64;0,35;0,08;2,70;;113.095.545,00;13,79;0,78;0,29;6.841.542.281,84
