data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2013-10-31,CCHI3,0.13,53200.0,0.06648342340542661,0.06263369863502621
2013-11-30,CCHI3,0.14,1400.0,0.06219463366225694,0.06263369863502621
2013-12-31,CCHI3,0.16,20800.0,0.053400579485500164,0.06263369863502621
2014-01-31,CCHI3,0.21,295600.0,0.040523570460197875,0.06263369863502621
2014-02-28,CCHI3,0.14,12600.0,0.06075029313258471,0.06263369863502621
2014-03-31,CCHI3,0.1,41000.0,-0.02483947392031544,0.06263369863502621
2014-04-30,CCHI3,0.1,1000.0,-0.02483947392031544,0.06263369863502621
2014-05-31,CCHI3,0.11,8700.0,-0.07807193445067234,0.06263369863502621
2014-06-30,CCHI3,0.11,26400.0,-0.07580378459401092,0.06263369863502621
2014-07-31,CCHI3,0.1,5000.0,-0.08360896423504241,0.06263369863502621
2014-08-31,CCHI3,0.11,34100.0,-0.07580378459401092,0.06263369863502621
2014-09-30,CCHI3,0.1,0.0,-0.08360896423504241,0.06263369863502621
2014-10-31,CCHI3,0.08,4000.0,0.0,0.06263369863502621
2014-11-30,CCHI3,0.05,8500.0,0.0,0.06263369863502621
2014-12-31,CCHI3,0.05,1500.0,0.0,0.06263369863502621
2015-01-31,CCHI3,0.03,7900.0,0.0,0.06263369863502621
2015-02-28,CCHI3,0.04,0.0,0.0,0.06263369863502621
2015-03-31,CCHI3,0.03,1400.0,0.0,0.06263369863502621
2015-04-30,CCHI3,0.04,400.0,0.0,0.06263369863502621
2015-05-31,CCHI3,0.04,400.0,0.0,0.06263369863502621
2015-06-30,CCHI3,0.03,18400.0,0.0,0.06263369863502621
2015-07-31,CCHI3,0.03,0.0,0.0,0.06263369863502621
2015-08-31,CCHI3,0.02,200.0,0.0,0.06263369863502621
2015-09-30,CCHI3,0.03,900.0,0.0,0.06263369863502621
2015-10-31,CCHI3,0.02,5600.0,0.0,0.06263369863502621
2015-11-30,CCHI3,0.02,200.0,0.0,0.06263369863502621
2012-12-31,CCHI4,0.07,0.0,-0.2007446189289648,0.06263369863502621
2013-01-31,CCHI4,0.07,1400.0,-0.19112891991105524,0.06263369863502621
2013-02-28,CCHI4,0.07,0.0,-0.20592478840013442,0.06263369863502621
2013-03-31,CCHI4,0.06,0.0,-0.20690869551507687,0.06263369863502621
2013-04-30,CCHI4,0.07,0.0,-0.20592472385674754,0.06263369863502621
2013-05-31,CCHI4,0.09,0.0,-3.6922318027432544e-05,0.06263369863502621
2013-06-30,CCHI4,0.21,28400.0,-2.5165437586694934e-05,0.06263369863502621
2013-07-31,CCHI4,0.23,6900.0,-2.5012643891487147e-05,0.06263369863502621
2013-08-31,CCHI4,0.22,4300.0,0.016398057660448637,0.06263369863502621
2013-09-30,CCHI4,0.12,2400.0,0.020127529555939563,0.06263369863502621
2013-10-31,CCHI4,0.08,4000.0,0.06648342340542661,0.06263369863502621
2013-11-30,CCHI4,0.08,800.0,0.06219463366225694,0.06263369863502621
2013-12-31,CCHI4,0.11,6500.0,0.053400579485500164,0.06263369863502621
2014-01-31,CCHI4,0.15,14300.0,0.040523570460197875,0.06263369863502621
2014-02-28,CCHI4,0.1,0.0,0.06075029313258471,0.06263369863502621
2014-03-31,CCHI4,0.07,0.0,-0.02483947392031544,0.06263369863502621
2014-04-30,CCHI4,0.07,0.0,-0.02483947392031544,0.06263369863502621
2014-05-31,CCHI4,0.07,25200.0,-0.07807193445067234,0.06263369863502621
2014-06-30,CCHI4,0.09,18000.0,-0.07580378459401092,0.06263369863502621
2014-07-31,CCHI4,0.08,3200.0,-0.08360896423504241,0.06263369863502621
2014-08-31,CCHI4,0.09,5400.0,-0.07580378459401092,0.06263369863502621
2014-09-30,CCHI4,0.08,800.0,-0.08360896423504241,0.06263369863502621
2014-10-31,CCHI4,0.07,0.0,0.0,0.06263369863502621
2014-11-30,CCHI4,0.05,0.0,0.0,0.06263369863502621
2014-12-31,CCHI4,0.04,0.0,0.0,0.06263369863502621
2015-01-31,CCHI4,0.05,500.0,0.0,0.06263369863502621
2015-02-28,CCHI4,0.03,1500.0,0.0,0.06263369863502621
2015-03-31,CCHI4,0.03,0.0,0.0,0.06263369863502621
2015-04-30,CCHI4,0.03,0.0,0.0,0.06263369863502621
2015-05-31,CCHI4,0.04,0.0,0.0,0.06263369863502621
2015-06-30,CCHI4,0.03,0.0,0.0,0.06263369863502621
2015-07-31,CCHI4,0.03,700.0,0.0,0.06263369863502621
2015-08-31,CCHI4,0.03,300.0,0.0,0.06263369863502621
2015-09-30,CCHI4,0.02,0.0,0.0,0.06263369863502621
2015-10-31,CCHI4,0.03,0.0,0.0,0.06263369863502621
2015-11-30,CCHI4,0.02,400.0,0.0,0.06263369863502621
2012-12-31,CCRO3,12.57,54693869.0,0.060808664369649434,0.1740570446594432
2013-01-31,CCRO3,13.28,114239401.0,0.05804178731481895,0.1740570446594432
2013-02-28,CCRO3,12.83,81890310.0,0.059772525428637355,0.1740570446594432
2013-03-31,CCRO3,13.27,117276064.0,0.05736310944989622,0.16180620810774154
2013-04-30,CCRO3,12.82,97741338.0,0.05918729743568612,0.16180620810774154
2013-05-31,CCRO3,12.66,139506720.0,0.062002992040561596,0.1704988554398998
2013-06-30,CCRO3,11.47,137648345.0,0.06733820577916397,0.1704988554398998
2013-07-31,CCRO3,11.6,65072477.0,0.06671422701963796,0.1704988554398998
2013-08-31,CCRO3,11.24,84831046.0,0.07117111469611252,0.17284475405098834
2013-09-30,CCRO3,11.68,61915101.0,0.07117111469611252,0.17284475405098834
2013-10-31,CCRO3,12.55,61017417.0,0.07140994747621848,0.19351894631237
2013-11-30,CCRO3,12.46,58517000.0,0.07183337996297987,0.19351894631237
2013-12-31,CCRO3,11.97,43496100.0,0.07430759931775657,0.19351894631237
2014-01-31,CCRO3,10.46,48854479.0,0.08304556523747683,0.19351894631237
2014-02-28,CCRO3,10.83,81588075.0,0.08074630221158376,0.19351894631237
2014-03-31,CCRO3,11.73,72425095.0,0.07218119968619931,0.17032626384495506
2014-04-30,CCRO3,11.79,45978420.0,0.07208006960769459,0.17032626384495506
2014-05-31,CCRO3,11.87,78735374.0,0.07363772760734222,0.16321240480370278
2014-06-30,CCRO3,12.16,47438346.0,0.07219112180953072,0.16321240480370278
2014-07-31,CCRO3,12.05,62651757.0,0.07272270516709015,0.16321240480370278
2014-08-31,CCRO3,13.69,77665645.0,0.06493911449327332,0.1598459360763329
2014-09-30,CCRO3,11.82,130980821.0,0.07576839838200956,0.1598459360763329
2014-10-31,CCRO3,13.0,175917260.0,0.06929335247490144,0.16608159754114152
2014-11-30,CCRO3,12.43,72199077.0,0.07183498047462018,0.16608159754114152
2014-12-31,CCRO3,10.86,51352539.0,0.08005698421819706,0.16608159754114152
2015-01-31,CCRO3,10.77,162502051.0,0.08059232547421265,0.16608159754114152
2015-02-28,CCRO3,11.74,91152113.0,0.07521452537529585,0.16608159754114152
2015-03-31,CCRO3,11.48,132873005.0,0.07606428895946969,0.15899519395758394
2015-04-30,CCRO3,11.74,90295871.0,0.07500878644040623,0.15899519395758394
2015-05-31,CCRO3,10.92,104978461.0,0.07595217175356005,0.14269954810666244
2015-06-30,CCRO3,10.54,92895378.0,0.07795098473182228,0.14269954810666244
2015-07-31,CCRO3,10.76,81570289.0,0.0767692899649104,0.14269954810666244
2015-08-31,CCRO3,10.52,88907954.0,0.0778743462052631,0.14102956605641187
2015-09-30,CCRO3,8.6,121555913.0,0.08982287120918228,0.14102956605641187
2015-10-31,CCRO3,8.92,82157057.0,0.08821342036972292,0.13226790005073347
2015-11-30,CCRO3,9.43,92125831.0,0.08493122017708649,0.13226790005073347
2015-12-31,CCRO3,9.27,38651183.0,0.08613890612925666,0.13226790005073347
2016-01-31,CCRO3,9.44,76751220.0,0.08506883748787257,0.13226790005073347
2016-02-29,CCRO3,9.33,68408598.0,0.07995291861360164,0.12749662281251964
2016-03-31,CCRO3,10.58,94845861.0,0.07455466507288701,0.12749662281251964
2016-04-30,CCRO3,12.2,76808297.0,0.06755047697566378,0.12749662281251964
2016-05-31,CCRO3,11.5,71421102.0,0.07393512072356515,0.13454386897577203
2016-06-30,CCRO3,12.67,124930987.0,0.06909829797121796,0.13454386897577203
2016-07-31,CCRO3,14.12,62869119.0,0.06389363520202096,0.13454386897577203
2016-08-31,CCRO3,12.87,105799495.0,0.0683198411957006,0.1384139797033453
2016-09-30,CCRO3,12.77,50008390.0,0.06865691099054688,0.1384139797033453
2016-10-31,CCRO3,13.08,58006032.0,0.06751875954577319,0.1384139797033453
2016-11-30,CCRO3,11.38,101936831.0,0.11517148471088301,0.1799490088349579
2016-12-31,CCRO3,12.35,59318989.0,0.10888256983533728,0.1799490088349579
2017-01-31,CCRO3,12.0,133355063.0,0.11106587218930866,0.1799490088349579
2017-02-28,CCRO3,14.0,156625221.0,0.09961384391112191,0.1799490088349579
2017-03-31,CCRO3,13.97,105504175.0,0.08634887845445918,0.17082193120297698
2017-04-30,CCRO3,13.85,110010184.0,0.08759174374823478,0.17082193120297698
2017-05-31,CCRO3,12.98,92876664.0,0.09933993201938265,0.14812153897871172
2017-06-30,CCRO3,13.23,68782712.0,0.09787323958074279,0.14812153897871172
2017-07-31,CCRO3,13.37,88992356.0,0.09706710086350671,0.14812153897871172
2017-08-31,CCRO3,13.66,81404676.0,0.1045507334022368,0.16022419818346936
2017-09-30,CCRO3,13.86,69564559.0,0.10342776213124394,0.16022419818346936
2017-10-31,CCRO3,14.58,83287876.0,0.07554738584076684,0.11840524747610084
2017-11-30,CCRO3,12.68,229363739.0,0.08394358671686496,0.11840524747610084
2017-12-31,CCRO3,12.94,62994484.0,0.08270255202264756,0.11840524747610084
2018-01-31,CCRO3,12.55,100673842.0,0.08457817687952647,0.11840524747610084
2018-02-28,CCRO3,10.17,380947094.0,0.10330303769639493,0.11688632046673214
2018-03-31,CCRO3,10.01,56450818.0,0.1044213162164749,0.11688632046673214
2018-04-30,CCRO3,9.74,45117364.0,0.10756524444592636,0.11688632046673214
2018-05-31,CCRO3,8.39,104755391.0,0.12119954073470386,0.11178559079407317
2018-06-30,CCRO3,8.24,51447274.0,0.12254983084203508,0.11178559079407317
2018-07-31,CCRO3,8.58,38997335.0,0.11951687087804683,0.11178559079407317
2018-08-31,CCRO3,7.62,60522564.0,0.10459507098278421,0.09655279046743628
2018-09-30,CCRO3,6.89,116404274.0,0.11085172136669598,0.09655279046743628
2018-10-31,CCRO3,9.27,150950154.0,0.09261059148932299,0.0891501456409289
2018-11-30,CCRO3,10.98,264399790.0,0.08298317914727876,0.0891501456409289
2018-12-31,CCRO3,9.47,65218718.0,0.09140317458892093,0.0891501456409289
2019-01-31,CCRO3,12.58,270233908.0,0.07562724813253499,0.0891501456409289
2019-02-28,CCRO3,12.03,90292367.0,0.07800531084335503,0.0891501456409289
2019-03-31,CCRO3,9.92,127407704.0,0.062285124631491676,0.06345937596578836
2019-04-30,CCRO3,9.88,122151327.0,0.06342145553373871,0.06370512101197766
2019-05-31,CCRO3,11.58,168604929.0,0.05810232241431798,0.06370512101197766
2019-06-30,CCRO3,11.83,118561426.0,0.05727315076180663,0.06370512101197766
2019-07-31,CCRO3,12.95,130047226.0,0.05385442651538999,0.06370512101197766
2019-08-31,CCRO3,14.08,99022655.0,0.05439937249676981,0.07112069791504136
2019-09-30,CCRO3,14.94,103856723.0,0.052136169029603864,0.07112069791504136
2019-10-31,CCRO3,14.62,156354465.0,0.056515406863260176,0.0695640054861724
2019-11-30,CCRO3,15.29,66296182.0,0.054730777730064926,0.0695640054861724
2019-12-31,CCRO3,16.88,69157517.0,0.0508950445747809,0.0695640054861724
2020-01-31,CCRO3,16.22,164965792.0,0.05241363168134282,0.0695640054861724
2020-02-29,CCRO3,14.52,180817263.0,0.056786986123114405,0.0695640054861724
2020-03-31,CCRO3,10.43,109620103.0,0.0940141165423442,0.09706084323376045
2020-04-30,CCRO3,11.24,85055538.0,0.09099396317039143,0.09706084323376045
2020-05-31,CCRO3,13.38,176445109.0,0.08118835099027835,0.09422318524753019
2020-06-30,CCRO3,13.2,102213643.0,0.0819473985697224,0.09422318524753019
2020-07-31,CCRO3,13.62,100743943.0,0.08022236101366222,0.09422318524753019
2020-08-31,CCRO3,12.14,160626714.0,0.0686433504018975,0.06986438918646522
2020-09-30,CCRO3,11.54,84857869.0,0.07092682416838388,0.06986438918646522
2020-10-31,CCRO3,10.31,100345985.0,0.07676960901676302,0.06986438918646522
2020-11-30,CCRO3,12.05,187231021.0,0.06302790942470698,0.06267613496411943
2020-12-31,CCRO3,12.44,82714400.0,0.06169808557106036,0.06267613496411943
2021-01-31,CCRO3,11.2,185986333.0,0.06607495299926719,0.06267613496411943
2021-02-28,CCRO3,10.39,223966304.0,0.06924041305775432,0.06267613496411943
2021-03-31,CCRO3,11.94,447604274.0,0.05113328830142831,0.051703174267685614
2021-04-30,CCRO3,11.2,184434087.0,0.05352414779671149,0.051703174267685614
2021-05-31,CCRO3,12.82,79275569.0,0.07124384892731947,0.06973089285579445
2021-06-30,CCRO3,12.51,278809534.0,0.07241203103604542,0.06973089285579445
2021-07-31,CCRO3,12.09,110640351.0,0.07406815669943477,0.06973089285579445
2021-08-31,CCRO3,11.4,112877506.0,0.08064636897039262,0.07625026572382622
2021-09-30,CCRO3,10.88,243079180.0,0.08301580391277205,0.07625026572382622
2021-10-31,CCRO3,10.63,275148643.0,0.08423070538947008,0.07625026572382622
2021-11-30,CCRO3,11.45,311454155.0,0.08402257477762523,0.07317776790601223
2021-12-31,CCRO3,10.85,158057241.0,0.08711873942697923,0.07317776790601223
2022-01-31,CCRO3,12.17,100954582.0,0.08125512454506942,0.07317776790601223
2022-02-28,CCRO3,11.01,201348051.0,0.08144980797257241,0.07272304297859931
2022-03-31,CCRO3,12.82,101921174.0,0.07488838078003289,0.07272304297859931
2022-04-30,CCRO3,11.69,208394188.0,0.07912696418570796,0.07272304297859931
2022-05-31,CCRO3,12.57,165823821.0,0.17337270217627987,0.1452888728258964
2022-06-30,CCRO3,11.8,170210196.0,0.17950943224059135,0.1452888728258964
2022-07-31,CCRO3,12.24,119163206.0,0.17597212331869572,0.1452888728258964
2022-08-31,CCRO3,12.99,166981252.0,0.1902089102500244,0.16173134378623535
2022-09-30,CCRO3,11.8,157592700.0,0.20065358429418012,0.16173134378623535
2022-10-31,CCRO3,12.21,134659443.0,0.1969625706718557,0.16173134378623535
2022-11-30,CCRO3,11.38,210794553.0,0.2280732967393853,0.1714446585121866
2022-12-31,CCRO3,10.43,103749666.0,0.23887241532908982,0.1714446585121866
2023-01-31,CCRO3,11.33,120329446.0,0.22859524121399963,0.1714446585121866
2023-02-28,CCRO3,10.59,87598231.0,0.23541688138109254,0.17915876740013048
2023-03-31,CCRO3,12.34,231634570.0,0.21695043187763044,0.17915876740013048
2023-04-30,CCRO3,13.12,181786004.0,0.20994455397435297,0.17915876740013048
2023-05-31,CCRO3,13.12,469535702.0,0.11203948502420838,0.10802528022779871
2023-06-30,CCRO3,13.58,169056104.0,0.10986472839065824,0.10802528022779871
2023-07-31,CCRO3,12.84,69738269.0,0.11334831807104057,0.10802528022779871
2023-08-31,CCRO3,12.04,104105233.0,0.11484685086228996,0.10051278445629469
2023-09-30,CCRO3,12.46,155531682.0,0.1127890756109241,0.10051278445629469
2023-10-31,CCRO3,11.73,104759729.0,0.10741866516436344,0.09686936937351918
2023-11-30,CCRO3,13.26,122502521.0,0.1006494528459462,0.09686936937351918
2023-12-31,CCRO3,13.88,48627146.0,0.098112923010788,0.09686936937351918
2024-01-31,CCRO3,12.85,57924277.0,0.10238655763875958,0.09686936937351918
2024-02-29,CCRO3,13.49,195535883.0,0.12129043050728124,0.11586563991016269
2024-03-31,CCRO3,13.53,59914704.0,0.12109974169763524,0.11586563991016269
2024-04-30,CCRO3,12.33,104025843.0,0.12863289842029527,0.11586563991016269
2024-05-31,CCRO3,12.04,154604170.0,0.12097700758326224,0.10365807896296961
2024-06-30,CCRO3,11.64,79885262.0,0.12163669765509123,0.10365807896296961
2014-04-30,CCXC3,80.0,176792.0,-3.234469706747139,-2.2564351389370247
2014-05-31,CCXC3,80.0,57896.0,-5.321410893752556,-2.2564351389370247
2014-06-30,CCXC3,78.0,552535.0,-5.504622618541433,-2.2564351389370247
2014-07-31,CCXC3,69.0,56421.0,-6.513816208014309,-2.2564351389370247
2014-08-31,CCXC3,67.0,135527.0,-5.21402310787488,-2.2564351389370247
2014-09-30,CCXC3,38.0,224394.0,-9.792768838573505,-2.2564351389370247
2014-10-31,CCXC3,26.0,23948.0,-15.382354964130718,-2.2564351389370247
2014-11-30,CCXC3,23.0,1803141.0,-14.888240250246636,-2.2564351389370247
2014-12-31,CCXC3,19.0,244927.0,-18.265308061200578,-2.2564351389370247
2015-01-31,CCXC3,20.0,191879.0,-17.285128343890165,-2.2564351389370247
2015-02-28,CCXC3,19.0,15031.0,-18.265315976073218,-2.2564351389370247
2015-03-31,CCXC3,42.0,418056.0,-0.4567689239365187,-2.2564351389370247
2015-04-30,CCXC3,41.0,532683.0,-0.4683218896773381,-2.2564351389370247
2015-05-31,CCXC3,41.0,272977.0,-0.5901934751321609,-2.2564351389370247
2015-06-30,CCXC3,40.0,11244.0,-0.6070312185567287,-2.2564351389370247
2015-07-31,CCXC3,42.0,298312.0,-0.574264607195584,-2.2564351389370247
2015-08-31,CCXC3,38.0,38038.0,-0.4274362105993952,-2.2564351389370247
2015-09-30,CCXC3,68.9,374417.0,-0.2322891367025695,-2.2564351389370247
2015-10-31,CCXC3,37.7,117064.0,-0.4309591931838031,-2.2564351389370247
2015-11-30,CCXC3,35.9,25016.0,-0.4103209767246983,-2.2564351389370247
2015-12-31,CCXC3,32.3,5606.0,-0.4592605402845226,-2.2564351389370247
2016-01-31,CCXC3,30.0,74098.0,-0.4971342472646075,-2.2564351389370247
2016-02-29,CCXC3,29.0,6134.0,-0.5156265544833075,-2.2564351389370247
2016-03-31,CCXC3,32.1,97823.0,-0.4786485533157887,-2.2564351389370247
2016-04-30,CCXC3,28.9,40546.0,-0.5327143991826484,-2.2564351389370247
2016-05-31,CCXC3,27.8,1113.0,-0.5443363656314498,-2.2564351389370247
2016-06-30,CCXC3,27.5,120469.0,-0.550332383665717,-2.2564351389370247
2016-07-31,CCXC3,27.1,56733.0,-0.5585356194054437,-2.2564351389370247
2016-08-31,CCXC3,15.9,204237.0,-0.9586406236841155,-2.2564351389370247
2016-09-30,CCXC3,14.5,53340.0,-12.24467937805941,-2.2564351389370247
2016-10-31,CCXC3,15.6,430668.0,-11.37761326415083,-2.2564351389370247
2016-11-30,CCXC3,16.5,2130198.0,-11.526008875095451,-2.2564351389370247
2016-12-31,CCXC3,14.5,51286.0,-11.526008875095451,-2.2564351389370247
2017-01-31,CCXC3,14.9,85714.0,-11.526008875095451,-2.2564351389370247
2017-02-28,CCXC3,14.4,380395.0,-11.526008875095451,-2.2564351389370247
2017-03-31,CCXC3,12.5,17663.0,0.722358563678636,-2.2564351389370247
2017-04-30,CCXC3,11.0,70445.0,0.864895377429981,-2.2564351389370247
2017-05-31,CCXC3,10.4,101278.0,1.198636689482049,-2.2564351389370247
2017-06-30,CCXC3,10.6,13506.0,1.1731790568124787,-2.2564351389370247
2017-07-31,CCXC3,10.7,68416.0,1.1608514969882346,-2.2564351389370247
2017-08-31,CCXC3,10.7,31611.0,18.21847597420471,-2.2564351389370247
2017-09-30,CCXC3,10.7,27179.0,18.21847597420471,-2.2564351389370247
2017-10-31,CCXC3,9.8,32421.0,20.110262900176064,-2.2564351389370247
2017-11-30,CCXC3,8.4,6455.0,23.987014294669624,-2.2564351389370247
2017-12-31,CCXC3,6.3,17925.0,33.78895884043118,-2.2564351389370247
2018-01-31,CCXC3,6.1,50305.0,35.15644571930327,-2.2564351389370247
2018-02-28,CCXC3,5.7,7470.0,38.254562576801604,-2.2564351389370247
2018-03-31,CCXC3,7.2,238095.0,-0.29204432972220845,-2.2564351389370247
2018-04-30,CCXC3,8.7,69801.0,-0.23630281468892406,-2.2564351389370247
2018-05-31,CCXC3,5.93,115765.0,-0.2522817669124455,-2.2564351389370247
2018-06-30,CCXC3,4.89,80130.0,-0.39916179314139344,-2.2564351389370247
2018-07-31,CCXC3,4.44,48759.0,-0.5337874707363011,-2.2564351389370247
2018-08-31,CCXC3,3.71,4451.0,-0.3438268002271004,-2.2564351389370247
2018-09-30,CCXC3,3.73,13415.0,-0.3392446518041469,-2.2564351389370247
2018-10-31,CCXC3,3.85,12195.0,-0.31412663003065094,-2.2564351389370247
2018-11-30,CCXC3,3.88,59601.0,-0.8405217369964538,-2.2564351389370247
2018-12-31,CCXC3,3.67,27517.0,-0.9439584933871229,-2.2564351389370247
2019-01-31,CCXC3,3.4,22223.0,-1.1210308246654603,-2.2564351389370247
2019-02-28,CCXC3,3.32,5009.0,-1.1871338948390004,-2.2564351389370247
2019-03-31,CCXC3,3.0,31854.0,-1.0163898409838121,-2.2564351389370247
2019-04-30,CCXC3,2.5,5947.0,-1.4834008097165992,-2.2564351389370247
2019-05-31,CCXC3,2.11,421.0,-1.5336887917978053,-2.2564351389370247
2019-06-30,CCXC3,2.12,636.0,-1.5191398233247078,-2.2564351389370247
2019-07-31,CCXC3,2.34,42578.0,-1.2568401819742172,-2.2564351389370247
2019-08-31,CCXC3,1.95,6892.0,-1.2885344964674346,-2.2564351389370247
2019-09-30,CCXC3,1.94,16358.0,-1.298570473547808,-2.2564351389370247
2019-10-31,CCXC3,2.03,5413.0,-1.2135060311592063,-2.2564351389370247
2019-11-30,CCXC3,2.01,1005.0,-1.0089667476187787,-2.2564351389370247
2019-12-31,CCXC3,2.08,4571.0,-0.9705728201260434,-2.2564351389370247
2020-01-31,CCXC3,1.16,30276.0,-1.9412870918790661,-2.2564351389370247
2019-11-30,CEAB3,16.56,6305344.0,0.21874821173534076,0.07710956682875081
2019-12-31,CEAB3,17.72,21496171.0,0.21856442955417543,0.07710956682875081
2020-01-31,CEAB3,16.0,14516682.0,0.04992764598293395,0.07710956682875081
2020-02-29,CEAB3,15.25,74118359.0,0.051808496916316955,0.07710956682875081
2020-03-31,CEAB3,6.7,21820332.0,0.3222533610597835,0.1347393841354209
2020-04-30,CEAB3,9.45,45127390.0,0.25486304193657106,0.1347393841354209
2020-05-31,CEAB3,9.47,56009735.0,0.08578724540927328,0.07785044123214047
2020-06-30,CEAB3,10.31,43067744.0,0.08095732197842577,0.07785044123214047
2020-07-31,CEAB3,10.13,20565348.0,0.08194596225542056,0.07785044123214047
2020-08-31,CEAB3,12.06,45103039.0,0.010378024506472391,0.024445339657888778
2020-09-30,CEAB3,11.52,15757611.0,0.01071007298951264,0.024445339657888778
2020-10-31,CEAB3,11.8,23405338.0,0.010535290629208863,0.024445339657888778
2020-11-30,CEAB3,13.32,18306389.0,-0.007301070788332537,0.01309335026401403
2020-12-31,CEAB3,12.89,13710505.0,-0.007475969100969001,0.01309335026401403
2021-01-31,CEAB3,12.5,56751723.0,-0.0076420052085904855,0.01309335026401403
2021-02-28,CEAB3,11.02,31077794.0,-0.008345364914087654,0.01309335026401403
2021-03-31,CEAB3,11.78,20770433.0,-0.04927307674801981,-0.019372993431024724
2021-04-30,CEAB3,12.31,20844076.0,-0.04697090880109008,-0.019372993431024724
2021-05-31,CEAB3,14.05,12740837.0,-0.06282091833065497,-0.0424136753817164
2021-06-30,CEAB3,14.36,26207149.0,-0.06151791512424659,-0.0424136753817164
2021-07-31,CEAB3,11.85,30532065.0,-0.07393443849240429,-0.0424136753817164
2021-08-31,CEAB3,8.89,24366102.0,0.014580365650672425,0.010849540497665362
2021-09-30,CEAB3,7.21,22153415.0,0.01738427481029535,0.010849540497665362
2021-10-31,CEAB3,6.06,15538232.0,0.020019636786303818,0.010849540497665362
2021-11-30,CEAB3,6.46,19511089.0,0.018941777841378616,0.0814875378712138
2021-12-31,CEAB3,6.15,17555854.0,0.019728374853765964,0.0814875378712138
2022-01-31,CEAB3,6.58,17106650.0,0.01865387262155743,0.0814875378712138
2022-02-28,CEAB3,5.17,9147078.0,0.02270968410976479,0.0814875378712138
2022-03-31,CEAB3,5.51,10755859.0,0.04587135725903242,0.09630020355459645
2022-04-30,CEAB3,4.38,15788357.0,0.05541209941552363,0.09630020355459645
2022-05-31,CEAB3,3.11,23594942.0,0.04537109470483631,0.09631560928541148
2022-06-30,CEAB3,2.3,10560343.0,0.05182642574401487,0.09631560928541148
2022-07-31,CEAB3,2.81,8036561.0,0.04756538726808376,0.09631560928541148
2022-08-31,CEAB3,3.23,11855946.0,0.04258075286955812,0.09334923241236703
2022-09-30,CEAB3,3.28,12934333.0,0.042286983811095205,0.09334923241236703
2022-10-31,CEAB3,3.02,19505099.0,0.04386049411815554,0.09334923241236703
2022-11-30,CEAB3,2.37,8650279.0,0.07075176454111283,0.04614852933151855
2022-12-31,CEAB3,2.29,8486873.0,0.07169421392938717,0.04614852933151855
2023-01-31,CEAB3,2.98,22932764.0,0.06430612348965793,0.04614852933151855
2023-02-28,CEAB3,2.02,5203934.0,0.07506907267852225,0.04614852933151855
2023-03-31,CEAB3,2.79,8238982.0,0.20194128997879188,0.060625762469161494
2023-04-30,CEAB3,2.78,11770017.0,0.20241110755776728,0.060625762469161494
2023-05-31,CEAB3,4.6,15475182.0,0.15871414323882516,0.07285814279277113
2023-06-30,CEAB3,5.43,34880907.0,0.1420409869030337,0.07285814279277113
2023-07-31,CEAB3,5.7,20511646.0,0.13734736396323438,0.07285814279277113
2023-08-31,CEAB3,5.35,19775846.0,0.1497587960024912,0.08328334017220891
2023-09-30,CEAB3,5.5,25075455.0,0.14692181945093577,0.08328334017220891
2023-10-31,CEAB3,5.16,21311044.0,0.1535135235831454,0.08328334017220891
2023-11-30,CEAB3,8.13,41023321.0,0.1251457440466668,0.08952117421650711
2023-12-31,CEAB3,7.83,11290959.0,0.12898145568315503,0.08952117421650711
2024-01-31,CEAB3,7.3,36419757.0,0.1363654045850625,0.08952117421650711
2024-02-29,CEAB3,9.37,107916065.0,0.12216039187532965,0.09169520396768649
2024-03-31,CEAB3,10.64,55555269.0,0.10895130074072311,0.09169520396768649
2024-04-30,CEAB3,11.02,41932405.0,0.10553680684177807,0.09169520396768649
2024-05-31,CEAB3,9.61,80963246.0,0.1573807099758241,0.11125044587940405
2024-06-30,CEAB3,9.34,15189281.0,0.1544851396235626,0.11125044587940405
2012-12-31,CEBR3,1.03,0.0,0.22071395168551483,0.07728548064006013
2013-01-31,CEBR3,1.06,0.0,0.21971074236948135,0.07728548064006013
2013-02-28,CEBR3,1.03,0.0,0.220754540448265,0.07728548064006013
2013-03-31,CEBR3,1.16,6750.0,0.14241244782025186,0.0065427894247683735
2013-04-30,CEBR3,1.28,0.0,0.13301146581994064,0.0065427894247683735
2013-05-31,CEBR3,1.28,0.0,-0.0050003018861131295,-0.05354191048895668
2013-06-30,CEBR3,1.28,0.0,-0.005077273897939389,-0.05354191048895668
2013-07-31,CEBR3,1.25,1700.0,-0.005262442115447674,-0.05354191048895668
2013-08-31,CEBR3,1.1,0.0,-0.14318959244516893,-0.11078881008492546
2013-09-30,CEBR3,1.1,0.0,-0.14281636889333998,-0.11078881008492546
2013-10-31,CEBR3,1.17,0.0,-0.14104518347502829,-0.11078881008492546
2013-11-30,CEBR3,1.17,0.0,0.1497410004629019,-0.01725203164749482
2013-12-31,CEBR3,1.17,3202.0,0.14714174214711676,-0.01725203164749482
2014-01-31,CEBR3,1.17,0.0,0.1471640116866593,-0.01725203164749482
2014-02-28,CEBR3,1.17,0.0,0.14600723418121256,-0.01725203164749482
2014-03-31,CEBR3,1.03,0.0,0.14510074992100472,-0.01725203164749482
2014-04-30,CEBR3,1.24,0.0,-0.12955409177616486,-0.08920772230734027
